Physician,DiagnosisGroupCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PHY370379,095,1,1068.0,7000
PHY370379,216,1,1068.0,6000
PHY370379,314,1,1068.0,4000
PHY370379,779,1,1068.0,2000
PHY370379,871,1,1068.0,14000
PHY370379,947,1,1068.0,12000
PHY370383,178,2,2136.0,16000
PHY370383,193,1,1068.0,4000
PHY370386,455,1,1068.0,11000
PHY370387,544,1,1068.0,10000
PHY370387,565,1,1068.0,13000
PHY370391,240,1,1068.0,33000
PHY370391,291,1,1068.0,31000
PHY370396,421,2,2136.0,16000
PHY370396,559,1,1068.0,4000
PHY370396,814,1,1068.0,7000
PHY370400,005,1,1068.0,57000
PHY370400,206,1,1068.0,14000
PHY370405,187,1,1068.0,9000
PHY370413,292,1,1068.0,11000
PHY370413,455,1,1068.0,19000
PHY370430,000,1,1068.0,0
PHY370437,306,1,1068.0,4000
PHY370441,002,2,2136.0,114000
PHY370441,034,2,2136.0,0
PHY370441,041,2,2136.0,26000
PHY370441,071,1,1068.0,8000
PHY370441,087,1,1068.0,15000
PHY370441,159,2,2136.0,12000
PHY370441,183,1,1068.0,8000
PHY370441,186,1,1068.0,3000
PHY370441,206,1,1068.0,6000
PHY370441,219,2,2136.0,10000
PHY370441,229,2,2136.0,36000
PHY370441,233,4,4272.0,44000
PHY370441,249,1,1068.0,5000
PHY370441,261,2,2136.0,22000
PHY370441,282,2,2136.0,10000
PHY370441,283,2,2136.0,68000
PHY370441,292,4,4272.0,18000
PHY370441,300,2,2136.0,16000
PHY370441,310,2,2136.0,30000
PHY370441,312,1,1068.0,300
PHY370441,339,2,2136.0,14000
PHY370441,348,2,2136.0,38000
PHY370441,391,2,2136.0,10000
PHY370441,432,2,2136.0,36000
PHY370441,445,2,2136.0,52000
PHY370441,467,2,2136.0,0
PHY370441,516,1,1068.0,3000
PHY370441,549,2,2136.0,10000
PHY370441,583,1,1068.0,8000
PHY370441,622,1,1068.0,5000
PHY370441,623,1,1068.0,5000
PHY370441,693,1,0.0,8000
PHY370441,695,2,2136.0,34000
PHY370441,716,2,2136.0,20000
PHY370441,724,2,2136.0,22000
PHY370441,887,1,1068.0,13000
PHY370441,908,2,2136.0,18000
PHY370441,914,2,2136.0,30000
PHY370441,945,2,2136.0,38000
PHY370441,948,2,2136.0,42000
PHY370445,027,1,1068.0,4000
PHY370445,080,2,2136.0,22000
PHY370445,394,1,1068.0,6000
PHY370445,432,1,1068.0,10000
PHY370448,191,1,1068.0,25000
PHY370448,446,1,1068.0,15000
PHY370477,630,1,1068.0,5000
PHY370477,884,1,1068.0,5000
PHY370482,535,1,1068.0,4000
PHY370490,869,1,1068.0,8000
PHY370503,385,1,1068.0,6000
PHY370503,460,2,2136.0,36000
PHY370503,885,1,1068.0,2000
PHY370503,922,1,1068.0,9000
PHY370503,948,1,1068.0,4000
PHY370510,254,1,1068.0,39000
PHY370516,296,1,1068.0,32000
PHY370517,341,1,1068.0,3000
PHY370527,231,1,1068.0,43000
PHY370537,036,2,2136.0,14000
PHY370537,221,1,1068.0,3000
PHY370537,305,2,2136.0,12000
PHY370537,330,1,1068.0,12000
PHY370537,576,1,1068.0,6000
PHY370537,628,1,1068.0,17000
PHY370542,232,2,2136.0,32000
PHY370544,549,1,1068.0,19000
PHY370545,205,1,1068.0,18000
PHY370558,692,1,1068.0,4000
PHY370566,298,1,1068.0,57000
PHY370567,386,1,1068.0,13000
PHY370567,881,1,1068.0,5000
PHY370567,915,1,1068.0,4000
PHY370569,191,1,1068.0,10000
PHY370569,537,1,1068.0,36000
PHY370576,461,1,1068.0,4000
PHY370580,077,1,1068.0,15000
PHY370580,230,1,1068.0,8000
PHY370580,517,1,1068.0,27000
PHY370580,668,1,1068.0,18000
PHY370580,841,1,1068.0,16000
PHY370580,895,1,1068.0,1000
PHY370589,692,1,1068.0,23000
PHY370592,147,1,1068.0,6000
PHY370592,283,1,1068.0,15000
PHY370592,616,1,1068.0,6000
PHY370597,386,1,1068.0,5000
PHY370626,232,2,2136.0,20000
PHY370626,285,1,0.0,15000
PHY370628,419,1,1068.0,9000
PHY370628,615,1,0.0,31000
PHY370630,385,1,1068.0,5000
PHY370632,286,1,1068.0,14000
PHY370638,371,1,1068.0,50000
PHY370639,495,1,1068.0,3000
PHY370641,466,2,2136.0,20000
PHY370641,513,1,1068.0,9000
PHY370643,065,1,1068.0,5000
PHY370644,465,1,1068.0,0
PHY370644,467,1,1068.0,11000
PHY370644,963,1,1068.0,26000
PHY370650,024,1,1068.0,16000
PHY370650,065,1,1068.0,12000
PHY370650,197,1,1068.0,20000
PHY370650,203,1,1068.0,5000
PHY370650,204,1,1068.0,5000
PHY370650,222,1,1068.0,5000
PHY370650,248,1,1068.0,4000
PHY370650,293,1,1068.0,6000
PHY370650,336,1,1068.0,4000
PHY370650,341,1,1068.0,3000
PHY370650,346,1,1068.0,32000
PHY370650,348,1,1068.0,5000
PHY370650,354,1,1068.0,7000
PHY370650,453,1,1068.0,13000
PHY370650,545,1,1068.0,19000
PHY370650,577,1,1068.0,4000
PHY370650,638,1,1068.0,4000
PHY370650,670,1,1068.0,51000
PHY370650,671,1,1068.0,6000
PHY370650,672,1,1068.0,4000
PHY370650,722,1,1068.0,3000
PHY370650,730,1,1068.0,5000
PHY370650,735,1,1068.0,7000
PHY370650,897,1,1068.0,3000
PHY370668,386,1,1068.0,5000
PHY370668,415,1,1068.0,12000
PHY370668,505,1,1068.0,10000
PHY370668,940,1,1068.0,25000
PHY370678,283,1,1068.0,57000
PHY370686,208,1,1068.0,6000
PHY370688,669,1,1068.0,4000
PHY370692,887,1,1068.0,4000
PHY370717,233,1,1068.0,13000
PHY370717,338,1,1068.0,13000
PHY370717,537,1,1068.0,33000
PHY370718,235,1,1068.0,13000
PHY370719,181,1,1068.0,4000
PHY370719,223,1,1068.0,8000
PHY370719,421,1,1068.0,10000
PHY370728,206,1,1068.0,13000
PHY370728,420,1,1068.0,13000
PHY370731,228,1,1068.0,9000
PHY370731,379,1,1068.0,7000
PHY370735,076,1,1068.0,29000
PHY370735,373,1,1068.0,14000
PHY370735,905,1,1068.0,11000
PHY370745,080,1,1068.0,6000
PHY370745,459,1,1068.0,4000
PHY370745,882,1,1068.0,2000
PHY370748,066,1,1068.0,2000
PHY370748,164,1,1068.0,17000
PHY370748,498,1,1068.0,9000
PHY370750,348,1,1068.0,9000
PHY370751,444,1,1068.0,10000
PHY370752,059,1,1068.0,22000
PHY370753,812,1,1068.0,7000
PHY370755,196,1,1068.0,6000
PHY370755,945,1,1068.0,3000
PHY370757,006,1,1068.0,57000
PHY370757,227,1,1068.0,3000
PHY370757,674,2,2136.0,14000
PHY370765,226,1,1068.0,9000
PHY370765,234,1,1068.0,18000
PHY370765,697,1,1068.0,7000
PHY370768,554,1,1068.0,19000
PHY370773,479,1,1068.0,12000
PHY370775,491,1,1068.0,12000
PHY370776,058,1,1068.0,7000
PHY370782,335,1,1068.0,4000
PHY370782,425,1,1068.0,5000
PHY370785,068,1,1068.0,10000
PHY370785,069,1,1068.0,5000
PHY370785,077,1,1068.0,4000
PHY370785,086,1,1068.0,11000
PHY370785,089,1,1068.0,0
PHY370785,092,2,2136.0,17000
PHY370785,094,1,1068.0,10000
PHY370785,133,1,1068.0,11000
PHY370785,176,1,1068.0,8000
PHY370785,192,2,2136.0,19000
PHY370785,195,1,1068.0,7000
PHY370785,199,1,1068.0,4000
PHY370785,201,1,1068.0,8000
PHY370785,206,1,1068.0,4000
PHY370785,208,1,1068.0,4000
PHY370785,216,2,2136.0,21000
PHY370785,217,1,1068.0,5000
PHY370785,221,1,1068.0,9000
PHY370785,223,1,1068.0,7000
PHY370785,224,1,1068.0,5000
PHY370785,232,1,0.0,7000
PHY370785,234,1,1068.0,55000
PHY370785,235,1,1068.0,5000
PHY370785,238,1,1068.0,28000
PHY370785,244,1,1068.0,10000
PHY370785,246,1,1068.0,9000
PHY370785,249,1,1068.0,5000
PHY370785,251,1,1068.0,4000
PHY370785,252,2,2136.0,15000
PHY370785,254,1,1068.0,2000
PHY370785,261,1,1068.0,3000
PHY370785,263,1,1068.0,8000
PHY370785,264,1,1068.0,3000
PHY370785,288,1,1068.0,32000
PHY370785,298,1,1068.0,13000
PHY370785,300,1,1068.0,5000
PHY370785,308,2,2136.0,41000
PHY370785,312,1,1068.0,3000
PHY370785,313,1,1068.0,8000
PHY370785,329,2,2136.0,4000
PHY370785,336,1,1068.0,20000
PHY370785,341,1,1068.0,19000
PHY370785,344,1,0.0,24000
PHY370785,346,1,1068.0,4000
PHY370785,349,1,1068.0,5000
PHY370785,352,2,2136.0,11000
PHY370785,371,1,1068.0,57000
PHY370785,373,2,2136.0,20000
PHY370785,375,1,1068.0,8000
PHY370785,376,1,0.0,5000
PHY370785,379,1,1068.0,7000
PHY370785,387,1,1068.0,21000
PHY370785,394,1,1068.0,8000
PHY370785,411,1,1068.0,6000
PHY370785,412,1,1068.0,5000
PHY370785,435,1,1068.0,10000
PHY370785,455,1,1068.0,21000
PHY370785,461,1,1068.0,12000
PHY370785,465,1,1068.0,0
PHY370785,468,1,1068.0,12000
PHY370785,494,1,1068.0,0
PHY370785,496,1,1068.0,5000
PHY370785,534,1,1068.0,3000
PHY370785,542,1,1068.0,30000
PHY370785,578,2,2136.0,17000
PHY370785,581,1,1068.0,10000
PHY370785,584,1,1068.0,7000
PHY370785,592,1,1068.0,8000
PHY370785,655,1,1068.0,12000
PHY370785,664,2,2136.0,16000
PHY370785,672,1,1068.0,6000
PHY370785,674,1,1068.0,6000
PHY370785,682,1,1068.0,15000
PHY370785,683,1,1068.0,6000
PHY370785,684,1,1068.0,2000
PHY370785,699,1,1068.0,3000
PHY370785,717,1,1068.0,3000
PHY370785,755,1,1068.0,10000
PHY370785,769,1,1068.0,4000
PHY370785,864,1,1068.0,0
PHY370785,866,1,1068.0,12000
PHY370785,867,1,1068.0,9000
PHY370785,869,1,1068.0,39000
PHY370785,883,1,1068.0,4000
PHY370785,885,1,1068.0,6000
PHY370785,941,1,1068.0,17000
PHY370785,946,1,1068.0,20000
PHY370785,948,1,1068.0,10000
PHY370785,950,1,1068.0,11000
PHY370786,168,2,2136.0,68000
PHY370794,302,1,1068.0,4000
PHY370794,487,1,1068.0,9000
PHY370794,622,1,1068.0,0
PHY370794,983,1,1068.0,11000
PHY370801,217,1,1068.0,7000
PHY370807,308,1,1068.0,4000
PHY370807,424,1,1068.0,11000
PHY370807,602,1,1068.0,5000
PHY370807,802,1,1068.0,5000
PHY370807,849,1,1068.0,9000
PHY370807,940,1,1068.0,31000
PHY370807,949,1,1068.0,25000
PHY370812,084,1,0.0,7000
PHY370812,884,2,2136.0,4000
PHY370812,945,1,1068.0,16000
PHY370816,876,1,1068.0,2000
PHY370819,357,1,1068.0,3000
PHY370822,215,1,1068.0,39000
PHY370823,327,2,2136.0,12000
PHY370823,372,1,1068.0,15000
PHY370823,690,1,1068.0,5000
PHY370837,031,1,1068.0,4000
PHY370842,130,2,2136.0,8000
PHY370846,981,1,1068.0,20000
PHY370849,513,1,1068.0,13000
PHY370861,184,1,1068.0,10000
PHY370861,208,1,1068.0,5000
PHY370861,229,1,1068.0,6000
PHY370861,246,1,1068.0,6000
PHY370861,358,1,1068.0,9000
PHY370861,375,2,2136.0,8000
PHY370861,987,1,1068.0,19000
PHY370870,201,1,1068.0,7000
PHY370870,495,1,1068.0,9000
PHY370873,078,1,1068.0,4000
PHY370873,206,1,1068.0,6000
PHY370873,328,1,1068.0,12000
PHY370873,534,1,1068.0,14000
PHY370873,542,1,1068.0,57000
PHY370873,672,1,1068.0,4000
PHY370873,853,1,1068.0,6000
PHY370877,000,1,1068.0,0
PHY370881,168,1,1068.0,3000
PHY370881,184,1,1068.0,4000
PHY370881,194,1,1068.0,6000
PHY370881,199,1,1068.0,20000
PHY370881,228,1,1068.0,3000
PHY370881,329,1,1068.0,9000
PHY370881,373,1,0.0,6000
PHY370881,381,1,1068.0,5000
PHY370881,395,1,1068.0,9000
PHY370881,444,1,1068.0,5000
PHY370881,464,1,1068.0,8000
PHY370881,488,1,1068.0,5000
PHY370881,739,1,1068.0,6000
PHY370881,750,1,1068.0,4000
PHY370881,856,1,1068.0,11000
PHY370881,887,1,1068.0,3000
PHY370885,191,1,1068.0,7000
PHY370885,358,1,1068.0,15000
PHY370885,390,1,1068.0,2000
PHY370885,673,1,1068.0,4000
PHY370885,693,1,1068.0,4000
PHY370885,895,1,1068.0,8000
PHY370885,945,1,1068.0,16000
PHY370886,235,1,1068.0,6000
PHY370886,351,1,1068.0,9000
PHY370886,501,1,1068.0,5000
PHY370894,103,1,1068.0,7000
PHY370896,517,1,1068.0,10000
PHY370907,182,1,1068.0,5000
PHY370909,097,1,1068.0,13000
PHY370909,186,1,1068.0,10000
PHY370909,246,1,1068.0,6000
PHY370909,858,1,1068.0,8000
PHY370909,OTH,1,1068.0,0
PHY370915,168,1,1068.0,9000
PHY370915,295,1,1068.0,9000
PHY370915,389,1,1068.0,17000
PHY370921,026,1,1068.0,4000
PHY370921,062,1,1068.0,17000
PHY370924,193,2,2136.0,14000
PHY370924,223,1,1068.0,6000
PHY370924,695,1,1068.0,10000
PHY370924,948,1,1068.0,27000
PHY370925,032,1,1068.0,17000
PHY370925,071,1,1068.0,5000
PHY370931,510,2,2136.0,8000
PHY370932,216,1,1068.0,7000
PHY370946,182,1,1068.0,4000
PHY370946,619,1,1068.0,5000
PHY370948,184,1,1068.0,5000
PHY370948,459,1,1068.0,11000
PHY370948,887,1,1068.0,10000
PHY370952,335,1,1068.0,3000
PHY370960,180,1,1068.0,5000
PHY370960,327,1,1068.0,31000
PHY370960,341,1,1068.0,11000
PHY370960,372,1,1068.0,16000
PHY370960,385,1,1068.0,25000
PHY370960,800,1,1068.0,4000
PHY370960,845,1,1068.0,6000
PHY370960,908,1,1068.0,7000
PHY370977,377,1,1068.0,5000
PHY370977,395,1,1068.0,3000
PHY370977,536,1,1068.0,20000
PHY370977,652,3,3204.0,72000
PHY370986,408,1,1068.0,8000
PHY370996,481,1,1068.0,57000
PHY371016,038,1,1068.0,3000
PHY371022,182,1,1068.0,11000
PHY371028,235,1,1068.0,5000
PHY371028,485,1,1068.0,11000
PHY371032,307,1,1068.0,51000
PHY371034,940,1,1068.0,17000
PHY371043,093,1,1068.0,13000
PHY371043,178,1,1068.0,4000
PHY371043,186,1,1068.0,15000
PHY371043,208,1,1068.0,3000
PHY371043,215,1,1068.0,26000
PHY371043,233,1,1068.0,16000
PHY371043,240,1,1068.0,8000
PHY371043,245,1,1068.0,17000
PHY371043,247,1,1068.0,16000
PHY371043,248,1,1068.0,6000
PHY371043,252,1,1068.0,45000
PHY371043,255,1,1068.0,13000
PHY371043,257,1,1068.0,3000
PHY371043,286,1,1068.0,7000
PHY371043,290,1,1068.0,5000
PHY371043,292,1,1068.0,6000
PHY371043,294,1,1068.0,8000
PHY371043,295,1,1068.0,3000
PHY371043,303,1,1068.0,16000
PHY371043,306,1,1068.0,2000
PHY371043,307,1,1068.0,4000
PHY371043,312,1,1068.0,17000
PHY371043,348,1,0.0,6000
PHY371043,375,1,1068.0,3000
PHY371043,376,1,1068.0,5000
PHY371043,416,1,1068.0,9000
PHY371043,445,1,1068.0,46000
PHY371043,554,1,1068.0,22000
PHY371043,560,1,1068.0,14000
PHY371043,803,1,1068.0,4000
PHY371043,902,1,1068.0,11000
PHY371046,078,1,1068.0,4000
PHY371049,181,1,1068.0,7000
PHY371049,333,1,1068.0,8000
PHY371049,575,1,1068.0,10000
PHY371049,887,1,1068.0,7000
PHY371053,188,1,1068.0,3000
PHY371057,208,1,1068.0,8000
PHY371064,330,1,1068.0,5000
PHY371065,098,1,1068.0,2000
PHY371066,033,2,2136.0,12000
PHY371066,038,1,1068.0,21000
PHY371066,056,1,1068.0,5000
PHY371066,060,2,2136.0,18000
PHY371066,138,1,1068.0,4000
PHY371066,201,1,1068.0,23000
PHY371066,231,1,1068.0,3000
PHY371066,236,1,1068.0,4000
PHY371066,289,1,1068.0,10000
PHY371066,301,1,1068.0,6000
PHY371066,311,1,1068.0,4000
PHY371066,337,1,1068.0,6000
PHY371066,339,1,1068.0,5000
PHY371066,353,2,2136.0,12000
PHY371066,478,1,1068.0,6000
PHY371066,483,1,1068.0,12000
PHY371066,543,1,1068.0,12000
PHY371066,546,1,1068.0,19000
PHY371066,553,1,1068.0,4000
PHY371066,690,1,1068.0,5000
PHY371066,812,1,1068.0,4000
PHY371066,871,2,2136.0,24000
PHY371066,882,2,2136.0,12000
PHY371066,884,1,1068.0,7000
PHY371066,941,1,1068.0,26000
PHY371078,201,1,1068.0,4000
PHY371078,OTH,1,1068.0,0
PHY371080,334,1,1068.0,7000
PHY371089,183,1,1068.0,10000
PHY371091,207,1,1068.0,0
PHY371091,379,1,1068.0,9000
PHY371091,439,1,1068.0,9000
PHY371116,607,1,1068.0,5000
PHY371116,659,1,1068.0,9000
PHY371117,203,1,1068.0,9000
PHY371117,228,1,1068.0,15000
PHY371117,302,1,1068.0,3000
PHY371117,312,1,1068.0,22000
PHY371117,342,1,1068.0,5000
PHY371117,355,1,1068.0,6000
PHY371117,455,1,1068.0,11000
PHY371117,480,1,1068.0,25000
PHY371117,504,1,1068.0,12000
PHY371117,559,1,1068.0,13000
PHY371117,715,1,1068.0,3000
PHY371138,039,1,1068.0,4000
PHY371138,042,1,1068.0,103000
PHY371138,081,1,1068.0,6000
PHY371138,177,1,1068.0,6000
PHY371138,184,1,1068.0,6000
PHY371138,186,1,1068.0,13000
PHY371138,192,1,1068.0,11000
PHY371138,221,1,1068.0,20000
PHY371138,222,2,2136.0,24000
PHY371138,234,3,3204.0,69000
PHY371138,240,1,1068.0,11000
PHY371138,296,1,1068.0,4000
PHY371138,302,1,1068.0,8000
PHY371138,309,1,1068.0,16000
PHY371138,350,1,1068.0,5000
PHY371138,457,1,1068.0,18000
PHY371138,464,1,1068.0,4000
PHY371138,468,1,1068.0,11000
PHY371138,469,1,1068.0,23000
PHY371138,491,1,1068.0,12000
PHY371138,495,1,1068.0,17000
PHY371138,556,1,1068.0,26000
PHY371138,557,1,1068.0,21000
PHY371138,581,1,1068.0,4000
PHY371138,592,1,1068.0,7000
PHY371138,614,1,1068.0,10000
PHY371138,619,1,1068.0,0
PHY371138,663,1,1068.0,13000
PHY371138,689,1,1068.0,4000
PHY371138,737,1,1068.0,3000
PHY371138,800,1,1068.0,5000
PHY371138,808,1,1068.0,3000
PHY371138,813,1,1068.0,7000
PHY371138,902,1,1068.0,9000
PHY371138,939,1,1068.0,12000
PHY371138,947,2,2136.0,35000
PHY371149,281,1,1068.0,11000
PHY371153,085,1,1068.0,12000
PHY371153,381,1,1068.0,8000
PHY371153,383,1,1068.0,9000
PHY371153,479,2,2136.0,10000
PHY371153,866,2,2136.0,70000
PHY371153,876,1,0.0,17000
PHY371153,884,1,1068.0,4000
PHY371155,741,1,1068.0,4000
PHY371157,262,1,1068.0,2000
PHY371161,815,1,1068.0,2000
PHY371167,377,1,1068.0,7000
PHY371170,181,1,1068.0,21000
PHY371171,219,1,1068.0,42000
PHY371181,222,1,1068.0,3000
PHY371181,247,1,1068.0,3000
PHY371181,295,1,1068.0,7000
PHY371181,424,1,1068.0,7000
PHY371181,694,1,1068.0,4000
PHY371189,815,1,1068.0,4000
PHY371192,187,1,1068.0,12000
PHY371192,862,1,1068.0,49000
PHY371193,280,1,1068.0,11000
PHY371195,005,1,1068.0,51000
PHY371195,089,1,1068.0,14000
PHY371195,180,1,1068.0,7000
PHY371195,192,2,2136.0,16000
PHY371195,202,1,1068.0,4000
PHY371195,248,1,1068.0,4000
PHY371195,284,1,1068.0,6000
PHY371195,313,1,1068.0,6000
PHY371195,328,1,1068.0,10000
PHY371195,342,1,1068.0,3000
PHY371195,382,1,1068.0,14000
PHY371195,512,1,1068.0,14000
PHY371195,581,1,1068.0,7000
PHY371195,666,1,1068.0,3000
PHY371195,686,1,1068.0,5000
PHY371195,847,1,1068.0,19000
PHY371195,864,1,1068.0,19000
PHY371195,939,1,1068.0,13000
PHY371196,288,1,1068.0,10000
PHY371202,226,1,1068.0,0
PHY371209,204,1,1068.0,4000
PHY371209,294,1,1068.0,35000
PHY371214,295,2,2136.0,54000
PHY371223,474,1,1068.0,57000
PHY371224,OTH,1,1068.0,0
PHY371228,457,1,1068.0,0
PHY371233,894,1,1068.0,4000
PHY371254,999,1,1068.0,10000
PHY371273,537,1,1068.0,11000
PHY371279,336,2,2136.0,26000
PHY371286,283,1,1068.0,6000
PHY371286,OTH,1,1068.0,0
PHY371289,348,1,1068.0,10000
PHY371301,184,1,1068.0,8000
PHY371301,219,1,1068.0,2000
PHY371301,250,1,1068.0,4000
PHY371301,296,1,1068.0,9000
PHY371301,301,1,1068.0,12000
PHY371301,375,1,1068.0,45000
PHY371301,453,1,1068.0,5000
PHY371301,674,1,1068.0,5000
PHY371301,690,1,1068.0,3000
PHY371301,699,1,1068.0,10000
PHY371304,494,2,2136.0,82000
PHY371309,246,1,1068.0,39000
PHY371309,642,1,1068.0,3000
PHY371330,464,1,1068.0,5000
PHY371335,476,1,1068.0,11000
PHY371366,053,1,1068.0,4000
PHY371366,234,1,1068.0,11000
PHY371366,496,1,1068.0,11000
PHY371388,435,1,1068.0,6000
PHY371388,551,1,1068.0,73000
PHY371403,229,1,1068.0,12000
PHY371406,097,1,1068.0,13000
PHY371416,856,1,1068.0,4000
PHY371422,041,1,1068.0,5000
PHY371424,222,1,1068.0,6000
PHY371427,544,1,1068.0,4000
PHY371430,285,1,0.0,42000
PHY371430,940,1,1068.0,18000
PHY371442,068,1,1068.0,6000
PHY371444,215,1,1068.0,4000
PHY371464,288,1,1068.0,13000
PHY371467,180,1,1068.0,5000
PHY371467,200,1,1068.0,8000
PHY371477,240,1,1068.0,3000
PHY371477,824,1,1068.0,8000
PHY371477,915,1,1068.0,3000
PHY371486,643,1,1068.0,19000
PHY371494,453,1,1068.0,7000
PHY371496,484,1,1068.0,7000
PHY371498,239,1,1068.0,27000
PHY371517,335,1,1068.0,17000
PHY371517,597,1,0.0,34000
PHY371521,177,1,1068.0,6000
PHY371521,326,1,1068.0,3000
PHY371521,824,1,1068.0,24000
PHY371524,077,2,2136.0,14000
PHY371524,078,1,1068.0,5000
PHY371524,163,1,1068.0,5000
PHY371524,222,2,2136.0,12000
PHY371524,227,2,2136.0,8000
PHY371524,247,1,1068.0,3000
PHY371524,254,1,1068.0,3000
PHY371524,307,1,1068.0,4000
PHY371524,348,2,2136.0,16000
PHY371524,386,2,2136.0,22000
PHY371524,441,2,2136.0,20000
PHY371524,510,2,2136.0,20000
PHY371524,667,2,2136.0,46000
PHY371524,868,2,2136.0,16000
PHY371524,871,1,1068.0,11000
PHY371524,904,1,1068.0,8000
PHY371524,947,2,2136.0,4000
PHY371529,386,1,1068.0,8000
PHY371547,190,1,1068.0,6000
PHY371549,264,1,1068.0,3000
PHY371555,594,1,1068.0,7000
PHY371571,500,1,1068.0,7000
PHY371585,411,1,1068.0,9000
PHY371585,509,1,1068.0,16000
PHY371592,038,1,1068.0,11000
PHY371618,230,1,1068.0,29000
PHY371618,580,1,1068.0,9000
PHY371621,150,2,2136.0,24000
PHY371621,313,1,1068.0,10000
PHY371621,368,1,1068.0,10000
PHY371621,395,2,2136.0,8000
PHY371621,473,1,1068.0,12000
PHY371634,407,1,1068.0,28000
PHY371638,252,1,1068.0,2000
PHY371641,595,1,1068.0,8000
PHY371645,205,1,1068.0,6000
PHY371645,384,1,1068.0,5000
PHY371645,481,1,1068.0,9000
PHY371645,512,1,1068.0,4000
PHY371657,255,1,1068.0,7000
PHY371662,985,1,1068.0,42000
PHY371665,881,1,1068.0,6000
PHY371665,885,1,1068.0,5000
PHY371668,615,1,1068.0,5000
PHY371669,857,1,1068.0,9000
PHY371670,493,1,1068.0,15000
PHY371672,228,1,1068.0,2000
PHY371672,392,1,1068.0,16000
PHY371685,394,1,1068.0,4000
PHY371691,177,1,1068.0,3000
PHY371691,326,1,1068.0,3000
PHY371696,250,1,1068.0,9000
PHY371696,622,1,1068.0,1000
PHY371701,129,1,1068.0,3000
PHY371701,343,1,1068.0,10000
PHY371707,238,2,2136.0,0
PHY371707,256,2,2136.0,0
PHY371707,329,1,1068.0,5000
PHY371707,940,1,1068.0,9000
PHY371735,225,1,1068.0,9000
PHY371736,470,1,1068.0,4000
PHY371743,285,1,1068.0,2000
PHY371745,418,1,1068.0,24000
PHY371745,657,1,1068.0,6000
PHY371773,167,1,1068.0,11000
PHY371773,180,1,1068.0,5000
PHY371773,236,1,1068.0,6000
PHY371773,287,1,1068.0,8000
PHY371785,507,1,1068.0,8000
PHY371797,312,1,1068.0,6000
PHY371800,553,1,1068.0,14000
PHY371801,741,1,1068.0,15000
PHY371804,512,1,1068.0,13000
PHY371814,312,1,1068.0,18000
PHY371829,175,1,1068.0,11000
PHY371829,180,1,1068.0,8000
PHY371829,215,1,1068.0,5000
PHY371829,225,1,1068.0,3000
PHY371829,238,1,1068.0,8000
PHY371829,249,1,1068.0,16000
PHY371829,627,1,1068.0,3000
PHY371829,658,1,1068.0,3000
PHY371831,311,1,1068.0,17000
PHY371833,349,1,1068.0,5000
PHY371839,184,1,1068.0,12000
PHY371842,093,1,1068.0,10000
PHY371842,181,1,1068.0,19000
PHY371842,252,1,1068.0,5000
PHY371843,824,1,1068.0,9000
PHY371857,163,1,1068.0,5000
PHY371857,180,1,1068.0,10000
PHY371860,207,1,1068.0,15000
PHY371860,311,1,1068.0,9000
PHY371860,553,1,1068.0,14000
PHY371860,578,1,1068.0,12000
PHY371860,579,1,1068.0,4000
PHY371860,600,1,1068.0,4000
PHY371860,656,1,1068.0,11000
PHY371860,661,1,1068.0,21000
PHY371865,308,1,1068.0,19000
PHY371865,OTH,1,1068.0,0
PHY371867,283,2,2136.0,26000
PHY371867,316,1,1068.0,6000
PHY371867,483,1,1068.0,0
PHY371867,540,2,2136.0,28000
PHY371867,864,2,2136.0,8000
PHY371867,946,1,1068.0,17000
PHY371874,300,1,1068.0,15000
PHY371877,035,1,1068.0,3000
PHY371877,163,1,1068.0,6000
PHY371902,289,1,1068.0,26000
PHY371903,308,1,1068.0,10000
PHY371904,369,1,1068.0,4000
PHY371906,203,1,1068.0,9000
PHY371906,207,1,1068.0,17000
PHY371906,228,1,1068.0,12000
PHY371906,246,1,1068.0,0
PHY371906,326,1,1068.0,9000
PHY371906,355,1,1068.0,700
PHY371906,469,1,1068.0,9000
PHY371906,517,1,1068.0,8000
PHY371906,867,1,1068.0,12000
PHY371906,882,1,1068.0,14000
PHY371910,948,1,1068.0,11000
PHY371913,035,1,1068.0,24000
PHY371913,281,1,1068.0,9000
PHY371913,298,1,1068.0,2000
PHY371913,339,1,1068.0,12000
PHY371913,411,1,1068.0,10000
PHY371913,808,1,1068.0,11000
PHY371939,491,1,1068.0,12000
PHY371942,294,1,1068.0,7000
PHY371956,000,1,1068.0,0
PHY371956,201,1,1068.0,35000
PHY371962,163,1,1068.0,7000
PHY371966,204,1,1068.0,5000
PHY371966,627,1,1068.0,7000
PHY371970,219,1,1068.0,17000
PHY371974,242,1,1068.0,15000
PHY371981,394,1,1068.0,19000
PHY371994,245,1,1068.0,9000
PHY371999,903,1,1068.0,5000
PHY372007,383,1,1068.0,8000
PHY372012,225,1,1068.0,9000
PHY372022,040,1,1068.0,6000
PHY372022,223,1,1068.0,19000
PHY372022,446,1,1068.0,5000
PHY372022,700,2,2136.0,18000
PHY372024,293,1,1068.0,9000
PHY372024,886,1,1068.0,8000
PHY372024,940,1,1068.0,28000
PHY372028,031,1,1068.0,18000
PHY372028,092,1,1068.0,15000
PHY372028,180,1,1068.0,17000
PHY372028,185,1,1068.0,6000
