Provider,DiagnosisGroupCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PRV53762,068,1,1068.0,7000
PRV53762,080,1,1068.0,10000
PRV53762,086,1,1068.0,11000
PRV53762,089,1,1068.0,10000
PRV53762,091,1,1068.0,6000
PRV53762,093,1,1068.0,7000
PRV53762,136,1,1068.0,4000
PRV53762,166,1,1068.0,4000
PRV53762,177,1,1068.0,6000
PRV53762,178,1,1068.0,12000
PRV53762,184,1,1068.0,14000
PRV53762,189,1,1068.0,5000
PRV53762,190,2,2136.0,27000
PRV53762,193,1,1068.0,4000
PRV53762,199,1,1068.0,5000
PRV53762,201,1,1068.0,5000
PRV53762,205,1,1068.0,15000
PRV53762,207,1,1068.0,5000
PRV53762,223,1,1068.0,8000
PRV53762,234,1,1068.0,16000
PRV53762,235,1,1068.0,11000
PRV53762,236,1,1068.0,9000
PRV53762,240,1,1068.0,24000
PRV53762,245,1,1068.0,10000
PRV53762,251,1,1068.0,4000
PRV53762,257,1,1068.0,14000
PRV53762,264,2,2136.0,24000
PRV53762,283,1,1068.0,21000
PRV53762,284,1,1068.0,11000
PRV53762,289,1,1068.0,12000
PRV53762,297,1,1068.0,11000
PRV53762,298,2,2136.0,6000
PRV53762,307,1,1068.0,4000
PRV53762,326,1,1068.0,5000
PRV53762,341,1,0.0,9000
PRV53762,348,2,2136.0,10000
PRV53762,387,1,1068.0,6000
PRV53762,395,1,1068.0,30000
PRV53762,417,1,1068.0,6000
PRV53762,420,1,1068.0,40000
PRV53762,443,1,1068.0,25000
PRV53762,455,1,1068.0,13000
PRV53762,498,1,1068.0,4000
PRV53762,504,1,1068.0,5000
PRV53762,548,1,1068.0,17000
PRV53762,599,1,1068.0,4000
PRV53762,603,1,1068.0,5000
PRV53762,614,1,1068.0,4000
PRV53762,625,1,1068.0,41000
PRV53762,637,1,1068.0,3000
PRV53762,640,1,1068.0,5000
PRV53762,644,1,1068.0,3000
PRV53762,683,1,1068.0,11000
PRV53762,687,1,1068.0,4000
PRV53762,699,1,1068.0,7000
PRV53762,800,1,1068.0,5000
PRV53762,808,1,1068.0,0
PRV53762,813,1,1068.0,5000
PRV53762,853,2,2136.0,22000
PRV53762,854,1,1068.0,6000
PRV53762,865,1,1068.0,8000
PRV53762,866,1,1068.0,7000
PRV53762,867,1,0.0,41000
PRV53762,869,1,1068.0,7000
PRV53762,872,1,1068.0,112000
PRV53762,884,2,2136.0,16000
PRV53762,894,1,1068.0,2000
PRV53762,921,1,1068.0,3000
PRV53762,939,1,1068.0,11000
PRV53762,947,1,1068.0,24000
PRV53762,949,1,1068.0,11000
PRV53763,023,1,1068.0,11000
PRV53763,042,1,1068.0,5000
PRV53763,087,1,1068.0,19000
PRV53763,095,1,1068.0,6000
PRV53763,102,1,0.0,6000
PRV53763,164,1,1068.0,16000
PRV53763,165,1,1068.0,7000
PRV53763,182,1,1068.0,9000
PRV53763,183,1,1068.0,6000
PRV53763,184,1,1068.0,4000
PRV53763,200,1,1068.0,30000
PRV53763,206,1,1068.0,5000
PRV53763,222,1,1068.0,6000
PRV53763,224,3,3204.0,40000
PRV53763,235,1,1068.0,4000
PRV53763,237,1,1068.0,10000
PRV53763,238,1,1068.0,32000
PRV53763,243,1,1068.0,57000
PRV53763,248,2,2136.0,26000
PRV53763,264,1,1068.0,28000
PRV53763,280,1,1068.0,2000
PRV53763,281,1,1068.0,31000
PRV53763,297,1,1068.0,10000
PRV53763,314,1,1068.0,21000
PRV53763,345,1,0.0,7000
PRV53763,350,1,1068.0,4000
PRV53763,356,1,1068.0,3000
PRV53763,410,1,1068.0,9000
PRV53763,421,1,1068.0,18000
PRV53763,458,1,1068.0,13000
PRV53763,463,1,1068.0,10000
PRV53763,492,1,1068.0,7000
PRV53763,493,2,2136.0,21000
PRV53763,502,1,1068.0,11000
PRV53763,503,1,1068.0,16000
PRV53763,517,1,1068.0,26000
PRV53763,550,1,1068.0,10000
PRV53763,630,1,1068.0,6000
PRV53763,640,2,2136.0,17000
PRV53763,643,1,1068.0,7000
PRV53763,667,1,1068.0,7000
PRV53763,674,1,1068.0,6000
PRV53763,684,1,1068.0,3000
PRV53763,687,1,1068.0,5000
PRV53763,691,1,1068.0,7000
PRV53763,695,1,1068.0,19000
PRV53763,862,1,1068.0,15000
PRV53763,871,1,1068.0,10000
PRV53763,882,1,1068.0,3000
PRV53763,887,1,1068.0,0
PRV53763,939,1,1068.0,11000
PRV53763,982,1,1068.0,43000
PRV53763,998,1,1068.0,34000
PRV53764,249,1,1068.0,2000
PRV53768,185,1,1068.0,1000
PRV53768,573,1,1068.0,3000
PRV53768,637,1,1068.0,5000
PRV53768,694,1,1068.0,6000
PRV53768,883,1,0.0,6000
PRV53769,000,1,1068.0,0
PRV53769,022,1,1068.0,7000
PRV53769,023,1,1068.0,6000
PRV53769,026,1,1068.0,6000
PRV53769,028,1,1068.0,8000
PRV53769,039,1,1068.0,7000
PRV53769,040,1,1068.0,9000
PRV53769,054,1,1068.0,900
PRV53769,060,1,1068.0,5000
PRV53769,067,1,1068.0,11000
PRV53769,077,1,1068.0,4000
PRV53769,084,1,1068.0,25000
PRV53769,089,1,1068.0,15000
PRV53769,102,1,1068.0,73000
PRV53769,165,2,2136.0,11000
PRV53769,181,1,1068.0,8000
PRV53769,184,1,1068.0,10000
PRV53769,186,1,1068.0,45000
PRV53769,187,1,1068.0,3000
PRV53769,188,2,2136.0,7000
PRV53769,190,1,1068.0,17000
PRV53769,192,1,1068.0,14000
PRV53769,193,1,1068.0,3000
PRV53769,195,1,1068.0,7000
PRV53769,200,1,1068.0,1000
PRV53769,204,2,2136.0,20000
PRV53769,205,1,1068.0,9000
PRV53769,207,1,1068.0,4000
PRV53769,208,1,1068.0,9000
PRV53769,215,3,2136.0,40000
PRV53769,218,1,1068.0,7000
PRV53769,224,2,2136.0,69000
PRV53769,231,1,1068.0,57000
PRV53769,234,1,1068.0,8000
PRV53769,237,1,1068.0,61000
PRV53769,241,2,2136.0,59000
PRV53769,243,1,1068.0,53000
PRV53769,244,2,2136.0,7000
PRV53769,247,1,1068.0,10000
PRV53769,248,2,2136.0,21000
PRV53769,253,1,1068.0,10000
PRV53769,255,1,1068.0,3000
PRV53769,281,1,1068.0,3000
PRV53769,285,1,1068.0,45000
PRV53769,298,1,1068.0,5000
PRV53769,305,2,1068.0,14000
PRV53769,308,1,1068.0,2000
PRV53769,309,1,1068.0,10000
PRV53769,310,1,1068.0,6000
PRV53769,314,1,1068.0,5000
PRV53769,373,1,1068.0,10000
PRV53769,377,1,1068.0,4000
PRV53769,389,1,1068.0,3000
PRV53769,392,1,1068.0,6000
PRV53769,409,1,1068.0,9000
PRV53769,412,1,1068.0,10000
PRV53769,418,1,1068.0,9000
PRV53769,434,1,0.0,0
PRV53769,436,1,1068.0,6000
PRV53769,456,2,2136.0,18000
PRV53769,464,1,1068.0,0
PRV53769,465,1,1068.0,5000
PRV53769,468,1,1068.0,14000
PRV53769,471,1,1068.0,21000
PRV53769,472,1,1068.0,15000
PRV53769,473,1,1068.0,9000
PRV53769,475,1,1068.0,22000
PRV53769,482,1,1068.0,5000
PRV53769,483,1,1068.0,18000
PRV53769,487,1,1068.0,39000
PRV53769,488,1,1068.0,6000
PRV53769,495,1,1068.0,13000
PRV53769,500,1,1068.0,9000
PRV53769,502,1,1068.0,30000
PRV53769,534,1,1068.0,10000
PRV53769,539,1,1068.0,26000
PRV53769,548,1,1068.0,5000
PRV53769,558,1,1068.0,37000
PRV53769,564,1,1068.0,4000
PRV53769,576,1,1068.0,10000
PRV53769,592,1,1068.0,49000
PRV53769,599,1,1068.0,4000
PRV53769,607,1,1068.0,5000
PRV53769,615,1,1068.0,3000
PRV53769,616,1,1068.0,6000
PRV53769,619,1,1068.0,3000
PRV53769,620,1,1068.0,3000
PRV53769,627,1,1068.0,3000
PRV53769,637,1,1068.0,5000
PRV53769,639,1,1068.0,5000
PRV53769,657,1,1068.0,4000
PRV53769,667,1,1068.0,0
PRV53769,668,1,1068.0,5000
PRV53769,670,1,1068.0,6000
PRV53769,684,1,1068.0,14000
PRV53769,694,1,1068.0,7000
PRV53769,728,1,1068.0,9000
PRV53769,853,1,1068.0,0
PRV53769,857,2,2136.0,38000
PRV53769,862,2,2136.0,85000
PRV53769,863,1,1068.0,18000
PRV53769,866,1,1068.0,9000
PRV53769,867,2,2136.0,20000
PRV53769,868,1,1068.0,6000
PRV53769,880,1,1068.0,3000
PRV53769,881,2,2136.0,9000
PRV53769,882,2,2136.0,13000
PRV53769,883,1,1068.0,5000
PRV53769,884,1,1068.0,1000
PRV53769,885,1,1068.0,3000
PRV53769,939,2,2136.0,21000
PRV53769,941,1,1068.0,8000
PRV53769,945,1,1068.0,18000
PRV53769,946,1,1068.0,10000
PRV53769,989,1,1068.0,14000
PRV53770,036,1,1068.0,5000
PRV53770,063,3,3204.0,13500
PRV53770,065,1,1068.0,4000
PRV53770,074,1,1068.0,11000
PRV53770,088,1,1068.0,5000
PRV53770,102,1,1068.0,17000
PRV53770,163,1,1068.0,5000
PRV53770,164,2,2136.0,39000
PRV53770,178,1,1068.0,10000
PRV53770,180,1,1068.0,11000
PRV53770,183,1,1068.0,7000
PRV53770,187,1,1068.0,5000
PRV53770,189,2,2136.0,23000
PRV53770,194,1,1068.0,15000
PRV53770,196,1,1068.0,3000
PRV53770,197,1,1068.0,5000
PRV53770,204,1,1068.0,9000
PRV53770,215,1,1068.0,3000
PRV53770,217,1,1068.0,20000
PRV53770,227,1,1068.0,21000
PRV53770,234,1,1068.0,19000
PRV53770,236,1,1068.0,3000
PRV53770,248,1,1068.0,4000
PRV53770,262,1,1068.0,2000
PRV53770,282,1,1068.0,31000
PRV53770,284,1,1068.0,2000
PRV53770,285,1,1068.0,6000
PRV53770,291,1,1068.0,3000
PRV53770,297,1,1068.0,28000
PRV53770,308,1,1068.0,29000
PRV53770,311,1,1068.0,5000
PRV53770,316,1,1068.0,18000
PRV53770,331,1,1068.0,14000
PRV53770,332,1,1068.0,13000
PRV53770,343,1,1068.0,5000
PRV53770,357,1,1068.0,3000
PRV53770,358,1,1068.0,9000
PRV53770,379,1,1068.0,6000
PRV53770,380,2,1068.0,65000
PRV53770,392,1,1068.0,16000
PRV53770,419,1,1068.0,10000
PRV53770,483,1,1068.0,10000
PRV53770,485,1,1068.0,11000
PRV53770,500,1,1068.0,15000
PRV53770,515,1,1068.0,16000
PRV53770,533,1,1068.0,1000
PRV53770,535,1,1068.0,17000
PRV53770,557,1,1068.0,11000
PRV53770,562,1,1068.0,4000
PRV53770,573,1,1068.0,4000
PRV53770,619,1,1068.0,0
PRV53770,624,1,1068.0,3000
PRV53770,628,1,1068.0,9000
PRV53770,640,1,1068.0,6000
PRV53770,641,1,1068.0,3000
PRV53770,652,1,1068.0,14000
PRV53770,655,1,1068.0,4000
PRV53770,662,1,1068.0,8000
PRV53770,669,1,1068.0,2000
PRV53770,723,1,1068.0,0
PRV53770,748,1,1068.0,0
PRV53770,857,1,1068.0,15000
PRV53770,858,1,1068.0,26000
PRV53770,864,1,1068.0,11000
PRV53770,871,1,1068.0,10000
PRV53770,881,1,1068.0,11000
PRV53770,882,1,1068.0,5000
PRV53770,940,1,1068.0,13000
PRV53770,941,1,1068.0,22000
PRV53770,945,1,1068.0,3000
PRV53770,947,1,1068.0,17000
PRV53770,948,1,1068.0,14000
PRV53774,012,1,1068.0,57000
PRV53774,032,1,1068.0,10000
PRV53774,073,2,2136.0,62000
PRV53774,086,1,0.0,7000
PRV53774,099,1,1068.0,5000
PRV53774,177,1,1068.0,2000
PRV53774,180,1,1068.0,2000
PRV53774,184,1,1068.0,7000
PRV53774,186,1,1068.0,7000
PRV53774,195,1,0.0,2000
PRV53774,198,1,1068.0,4000
PRV53774,199,1,1068.0,13000
PRV53774,204,1,1068.0,7000
PRV53774,231,2,2136.0,22000
PRV53774,232,1,1068.0,17000
PRV53774,236,1,1068.0,3000
PRV53774,246,1,1068.0,20000
PRV53774,249,1,1068.0,10000
PRV53774,252,1,1068.0,3000
PRV53774,287,1,1068.0,12000
PRV53774,294,1,1068.0,7000
PRV53774,297,1,1068.0,2000
PRV53774,300,1,1068.0,24000
PRV53774,349,1,1068.0,3000
PRV53774,351,2,2136.0,11000
PRV53774,370,1,1068.0,3000
PRV53774,372,1,1068.0,10000
PRV53774,376,1,1068.0,4000
PRV53774,395,1,1068.0,8000
PRV53774,405,1,1068.0,7000
PRV53774,481,1,1068.0,13000
PRV53774,485,1,1068.0,5000
PRV53774,533,1,1068.0,9000
PRV53774,536,1,1068.0,11000
PRV53774,597,1,1068.0,20000
PRV53774,603,1,1068.0,7000
PRV53774,615,1,1068.0,8000
PRV53774,617,1,1068.0,13000
PRV53774,661,1,1068.0,5000
PRV53774,664,1,1068.0,11000
PRV53774,670,1,1068.0,7000
PRV53774,740,1,1068.0,4000
PRV53774,828,1,1068.0,28000
PRV53774,882,1,1068.0,6000
PRV53774,887,1,1068.0,9000
PRV53774,949,1,1068.0,17000
PRV53774,965,1,1068.0,22000
PRV53775,862,1,1068.0,11000
PRV53775,886,1,1068.0,1000
PRV53776,089,1,1068.0,6000
PRV53776,099,1,1068.0,6000
PRV53776,137,1,1068.0,4000
PRV53776,139,1,1068.0,2000
PRV53776,165,1,1068.0,50000
PRV53776,166,1,1068.0,19000
PRV53776,168,1,1068.0,15000
PRV53776,175,1,1068.0,5000
PRV53776,181,1,1068.0,5000
PRV53776,184,1,1068.0,3000
PRV53776,216,1,1068.0,10000
PRV53776,219,1,1068.0,12000
PRV53776,239,1,1068.0,7000
PRV53776,250,1,1068.0,38000
PRV53776,251,1,1068.0,7000
PRV53776,256,1,1068.0,16000
PRV53776,260,1,1068.0,5000
PRV53776,264,1,1068.0,16000
PRV53776,281,1,1068.0,6000
PRV53776,285,1,1068.0,73000
PRV53776,299,1,1068.0,20000
PRV53776,300,1,1068.0,9000
PRV53776,305,1,1068.0,12000
PRV53776,306,1,1068.0,2000
PRV53776,333,1,1068.0,21000
PRV53776,343,1,1068.0,3000
PRV53776,346,1,1068.0,4000
PRV53776,350,1,1068.0,8000
PRV53776,439,1,1068.0,4000
PRV53776,500,1,1068.0,41000
PRV53776,511,1,1068.0,5000
PRV53776,541,1,1068.0,3000
PRV53776,549,1,1068.0,16000
PRV53776,561,1,1068.0,10000
PRV53776,627,1,1068.0,2000
PRV53776,628,1,1068.0,10000
PRV53776,641,1,1068.0,5000
PRV53776,653,1,1068.0,4000
PRV53776,671,1,1068.0,3000
PRV53776,685,1,1068.0,3000
PRV53776,812,1,1068.0,4000
PRV53776,856,1,1068.0,6000
PRV53776,858,1,1068.0,8000
PRV53776,876,1,1068.0,7000
PRV53776,881,1,1068.0,6000
PRV53776,894,1,1068.0,2000
PRV53776,897,1,1068.0,7000
PRV53781,000,1,1068.0,0
PRV53781,028,1,1068.0,4000
PRV53781,066,1,1068.0,0
PRV53781,077,1,1068.0,57000
PRV53781,083,1,1068.0,6000
PRV53781,157,1,1068.0,2000
PRV53781,159,1,1068.0,3000
PRV53781,163,1,1068.0,8000
PRV53781,165,1,1068.0,7000
PRV53781,166,1,1068.0,36000
PRV53781,180,2,2136.0,6000
PRV53781,181,2,2136.0,3400
PRV53781,184,1,1068.0,7000
PRV53781,186,1,1068.0,8000
PRV53781,189,1,1068.0,5000
PRV53781,190,2,2136.0,13000
PRV53781,194,1,1068.0,8000
PRV53781,202,1,1068.0,10000
PRV53781,224,1,1068.0,7000
PRV53781,227,1,1068.0,11000
PRV53781,228,1,1068.0,2000
PRV53781,229,1,1068.0,6000
PRV53781,232,1,1068.0,0
PRV53781,242,1,1068.0,8000
PRV53781,245,1,1068.0,3000
PRV53781,253,1,1068.0,17000
PRV53781,262,1,1068.0,4000
PRV53781,285,1,1068.0,2000
PRV53781,286,1,1068.0,14000
PRV53781,290,1,1068.0,8000
PRV53781,302,1,1068.0,3000
PRV53781,326,1,1068.0,31000
PRV53781,334,1,1068.0,30000
PRV53781,338,1,1068.0,3000
PRV53781,344,2,2136.0,78000
PRV53781,349,2,2136.0,39000
PRV53781,352,1,1068.0,13000
PRV53781,354,1,1068.0,7000
PRV53781,369,1,1068.0,11000
PRV53781,388,1,1068.0,4000
PRV53781,392,1,1068.0,16000
PRV53781,412,1,1068.0,5000
PRV53781,435,1,1068.0,6000
PRV53781,437,1,1068.0,15000
PRV53781,439,1,1068.0,8000
PRV53781,463,1,1068.0,7000
PRV53781,483,1,1068.0,14000
PRV53781,485,1,1068.0,14000
PRV53781,491,1,1068.0,25000
PRV53781,504,1,1068.0,12000
PRV53781,538,1,1068.0,14000
PRV53781,542,1,1068.0,3000
PRV53781,545,1,1068.0,7000
PRV53781,551,1,1068.0,73000
PRV53781,622,1,1068.0,3000
PRV53781,653,1,1068.0,19000
PRV53781,685,1,1068.0,3000
PRV53781,692,1,1068.0,12000
PRV53781,695,1,1068.0,6000
PRV53781,700,1,1068.0,9000
PRV53781,711,1,1068.0,8000
PRV53781,727,1,1068.0,6000
PRV53781,761,1,1068.0,4000
PRV53781,856,1,1068.0,11000
PRV53781,858,1,1068.0,20000
PRV53781,865,1,1068.0,200
PRV53781,869,1,1068.0,6000
PRV53781,880,1,1068.0,4000
PRV53781,883,1,1068.0,5000
PRV53781,885,1,1068.0,5000
PRV53781,895,1,1068.0,4000
PRV53781,946,1,1068.0,20000
PRV53781,948,1,1068.0,12000
PRV53781,988,1,1068.0,14000
PRV53786,029,1,1068.0,8000
PRV53786,034,1,1068.0,3000
PRV53786,087,1,1068.0,8000
PRV53786,168,1,1068.0,6000
PRV53786,189,1,1068.0,10000
PRV53786,195,1,1068.0,5000
PRV53786,196,1,1068.0,19000
PRV53786,200,1,1068.0,3000
PRV53786,216,1,1068.0,24000
PRV53786,251,1,1068.0,5000
PRV53786,256,1,1068.0,9000
PRV53786,264,1,1068.0,3000
PRV53786,286,1,1068.0,6000
PRV53786,309,1,1068.0,15000
PRV53786,314,1,1068.0,3000
PRV53786,326,1,1068.0,14000
PRV53786,357,1,1068.0,14000
PRV53786,358,1,1068.0,3000
PRV53786,377,2,2136.0,9000
PRV53786,432,1,1068.0,5000
PRV53786,459,1,1068.0,21000
PRV53786,464,1,1068.0,6000
PRV53786,500,1,1068.0,17000
PRV53786,512,1,1068.0,3000
PRV53786,513,1,1068.0,9000
PRV53786,578,1,1068.0,5000
PRV53786,583,1,1068.0,28000
PRV53786,605,1,1068.0,11000
PRV53786,667,1,1068.0,9000
PRV53786,682,1,1068.0,8000
PRV53786,727,1,1068.0,16000
PRV53786,814,1,1068.0,12000
PRV53786,882,1,1068.0,20000
PRV53786,894,1,1068.0,5000
PRV53786,OTH,1,1068.0,0
PRV53787,028,1,1068.0,11000
PRV53787,073,1,1068.0,5000
PRV53787,095,1,1068.0,3000
PRV53787,194,1,1068.0,9000
PRV53787,208,2,2136.0,14000
PRV53787,222,1,1068.0,12000
PRV53787,224,1,1068.0,8000
PRV53787,237,1,1068.0,17000
PRV53787,245,1,1068.0,4000
PRV53787,264,1,1068.0,6000
PRV53787,282,1,1068.0,10000
PRV53787,294,1,1068.0,14000
PRV53787,297,1,1068.0,14000
PRV53787,298,2,2136.0,12000
PRV53787,303,1,1068.0,6000
PRV53787,304,1,1068.0,22000
PRV53787,379,1,1068.0,10000
PRV53787,424,1,1068.0,13000
PRV53787,467,1,1068.0,12000
PRV53787,499,1,1068.0,10000
PRV53787,511,1,1068.0,7000
PRV53787,539,1,1068.0,9000
PRV53787,599,1,1068.0,3000
PRV53787,615,1,1068.0,3000
PRV53787,666,1,1068.0,20000
PRV53787,685,1,1068.0,12000
PRV53787,687,1,1068.0,7000
PRV53787,743,1,1068.0,8000
PRV53787,811,1,1068.0,5000
PRV53787,940,1,1068.0,4000
PRV53790,000,1,1068.0,0
PRV53790,093,1,1068.0,3000
PRV53790,094,1,1068.0,9000
PRV53790,149,1,1068.0,18000
PRV53790,168,1,1068.0,8000
PRV53790,175,1,1068.0,8000
PRV53790,179,1,1068.0,57000
PRV53790,190,1,1068.0,4000
PRV53790,193,1,1068.0,25000
PRV53790,198,1,1068.0,22000
PRV53790,206,1,1068.0,57000
PRV53790,223,1,1068.0,15000
PRV53790,244,1,1068.0,10000
PRV53790,245,1,1068.0,28000
PRV53790,249,2,2136.0,15000
PRV53790,260,1,1068.0,9000
PRV53790,292,1,1068.0,10000
PRV53790,316,1,1068.0,6000
PRV53790,336,1,1068.0,7000
PRV53790,371,1,1068.0,30000
PRV53790,376,1,1068.0,5000
PRV53790,380,1,1068.0,8000
PRV53790,385,1,1068.0,8000
PRV53790,386,1,1068.0,8000
PRV53790,387,1,1068.0,4000
PRV53790,389,1,1068.0,13000
PRV53790,470,1,1068.0,4000
PRV53790,475,1,1068.0,8000
PRV53790,479,1,1068.0,5000
PRV53790,516,1,1068.0,23000
PRV53790,576,1,1068.0,2000
PRV53790,616,1,1068.0,9000
PRV53790,625,1,1068.0,4000
PRV53790,640,1,1068.0,3000
PRV53790,643,1,1068.0,4000
PRV53790,810,1,1068.0,5000
PRV53790,876,1,1068.0,6000
PRV53790,884,1,1068.0,6000
PRV53790,908,1,1068.0,3000
PRV53790,914,1,1068.0,7000
PRV53790,939,1,1068.0,0
PRV53790,946,1,1068.0,6000
PRV53790,989,1,1068.0,22000
PRV53791,185,1,1068.0,3000
PRV53791,250,1,1068.0,2000
PRV53791,283,1,1068.0,5000
PRV53791,658,1,1068.0,15000
PRV53791,802,1,1068.0,4000
PRV53791,855,1,1068.0,13000
PRV53792,070,1,1068.0,3000
PRV53792,075,1,1068.0,10000
PRV53792,076,1,1068.0,4000
PRV53792,077,1,1068.0,23000
PRV53792,094,1,1068.0,9000
PRV53792,130,1,1068.0,4000
PRV53792,165,1,1068.0,16000
PRV53792,176,1,1068.0,9000
PRV53792,193,1,1068.0,3000
PRV53792,198,1,1068.0,5000
PRV53792,199,1,1068.0,16000
PRV53792,226,1,1068.0,3000
PRV53792,241,1,1068.0,4000
PRV53792,245,1,1068.0,0
PRV53792,250,1,1068.0,6000
PRV53792,253,1,1068.0,3000
PRV53792,280,1,1068.0,7000
PRV53792,313,1,1068.0,4000
PRV53792,315,1,1068.0,6000
PRV53792,333,1,1068.0,0
PRV53792,336,1,1068.0,5000
PRV53792,395,1,1068.0,8000
PRV53792,462,1,1068.0,17000
PRV53792,574,1,1068.0,4000
PRV53792,604,1,1068.0,4000
PRV53792,618,1,1068.0,2000
PRV53792,622,1,1068.0,6000
PRV53792,667,1,1068.0,7000
PRV53792,684,1,1068.0,34000
PRV53792,854,1,1068.0,11000
PRV53792,866,1,1068.0,4000
PRV53792,914,1,1068.0,4000
PRV53792,923,1,1068.0,20000
PRV53799,061,1,1068.0,6000
PRV53799,199,1,1068.0,7000
PRV53799,217,1,1068.0,3000
PRV53799,233,1,1068.0,0
PRV53799,299,1,1068.0,36000
PRV53799,327,1,1068.0,7000
PRV53799,374,1,1068.0,5000
PRV53799,490,1,1068.0,3000
PRV53799,549,1,1068.0,3000
PRV53799,638,1,1068.0,4000
PRV53799,696,1,1068.0,6000
PRV53799,882,1,1068.0,4000
PRV53799,948,1,1068.0,16000
PRV53799,OTH,1,1068.0,0
PRV53802,053,1,1068.0,6000
PRV53802,057,1,1068.0,4000
PRV53802,065,1,1068.0,9000
PRV53802,164,1,1068.0,7000
PRV53802,178,1,1068.0,9000
PRV53802,180,2,2136.0,6000
PRV53802,196,2,2136.0,21000
PRV53802,199,1,1068.0,15000
PRV53802,200,1,1068.0,11000
PRV53802,238,1,1068.0,4000
PRV53802,244,1,1068.0,37000
PRV53802,249,1,1068.0,6000
PRV53802,253,1,1068.0,11000
PRV53802,281,1,1068.0,18000
PRV53802,285,1,1068.0,5000
PRV53802,300,1,1068.0,13000
PRV53802,303,1,1068.0,12000
PRV53802,343,1,1068.0,3000
PRV53802,355,1,1068.0,8000
PRV53802,368,1,1068.0,6000
PRV53802,371,1,1068.0,3000
PRV53802,376,1,1068.0,5000
PRV53802,414,1,1068.0,15000
PRV53802,425,1,1068.0,35000
PRV53802,435,1,1068.0,11000
PRV53802,456,1,1068.0,4000
PRV53802,463,1,0.0,10000
PRV53802,475,1,1068.0,4000
PRV53802,478,1,1068.0,3000
PRV53802,484,1,1068.0,5000
PRV53802,512,1,1068.0,10000
PRV53802,535,1,1068.0,17000
PRV53802,543,2,2136.0,27000
PRV53802,578,1,1068.0,7000
PRV53802,615,1,1068.0,3000
PRV53802,693,1,1068.0,6000
PRV53802,730,1,1068.0,6000
PRV53802,868,1,0.0,3000
PRV53802,876,1,1068.0,29000
PRV53802,880,1,1068.0,12000
PRV53802,881,1,1068.0,10000
PRV53802,886,1,1068.0,4000
PRV53802,946,1,1068.0,8000
PRV53807,068,1,1068.0,3000
PRV53807,070,1,1068.0,6000
PRV53807,078,1,1068.0,7000
PRV53807,183,1,1068.0,11000
PRV53807,184,1,1068.0,4000
PRV53807,188,1,1068.0,9000
PRV53807,196,1,1068.0,0
PRV53807,199,1,1068.0,26000
PRV53807,202,1,1068.0,6000
PRV53807,203,1,1068.0,5000
PRV53807,216,1,1068.0,18000
PRV53807,231,1,1068.0,2000
PRV53807,251,1,1068.0,4000
PRV53807,285,1,1068.0,300
PRV53807,286,1,1068.0,5000
PRV53807,301,1,1068.0,13000
PRV53807,316,1,1068.0,3000
PRV53807,345,2,2136.0,31000
PRV53807,357,1,1068.0,3000
PRV53807,372,1,1068.0,18000
PRV53807,381,1,1068.0,9000
PRV53807,390,1,1068.0,15000
PRV53807,406,1,1068.0,16000
PRV53807,476,1,1068.0,14000
PRV53807,539,1,1068.0,11000
PRV53807,543,1,1068.0,11000
PRV53807,616,1,1068.0,4000
PRV53807,628,1,1068.0,6000
PRV53807,685,1,1068.0,6000
PRV53807,697,1,1068.0,6000
PRV53807,765,1,1068.0,5000
PRV53807,871,1,1068.0,42000
PRV53807,876,1,1068.0,5000
PRV53807,920,1,1068.0,7000
PRV53807,947,1,1068.0,13000
PRV53808,004,1,1068.0,57000
PRV53808,024,1,1068.0,11000
PRV53808,032,2,2136.0,8000
PRV53808,033,2,2136.0,34000
PRV53808,034,1,1068.0,7000
PRV53808,035,1,1068.0,5000
PRV53808,036,1,1068.0,7000
PRV53808,037,2,2136.0,9000
PRV53808,041,1,1068.0,9000
PRV53808,053,1,1068.0,6000
PRV53808,054,1,1068.0,4000
PRV53808,057,1,1068.0,10000
PRV53808,060,1,1068.0,12000
PRV53808,063,2,2136.0,11000
PRV53808,064,1,1068.0,5000
PRV53808,070,1,1068.0,5000
PRV53808,073,1,1068.0,5000
PRV53808,078,1,1068.0,33000
PRV53808,089,1,1068.0,9000
PRV53808,093,1,1068.0,4000
PRV53808,100,1,1068.0,11000
PRV53808,136,2,2136.0,9000
PRV53808,154,1,1068.0,5000
PRV53808,156,1,1068.0,2000
PRV53808,167,1,1068.0,11000
PRV53808,168,1,1068.0,9000
PRV53808,177,1,1068.0,4000
PRV53808,183,1,1068.0,16000
PRV53808,186,1,1068.0,17000
PRV53808,188,3,3204.0,37000
PRV53808,190,3,3204.0,20000
PRV53808,191,2,2136.0,15000
PRV53808,193,1,1068.0,5000
PRV53808,196,1,1068.0,12000
PRV53808,200,1,1068.0,11000
PRV53808,202,1,1068.0,7000
PRV53808,204,1,1068.0,4000
PRV53808,205,1,1068.0,6000
PRV53808,206,2,2136.0,12000
PRV53808,207,1,1068.0,6000
PRV53808,222,1,1068.0,3000
PRV53808,223,1,1068.0,8000
PRV53808,229,1,1068.0,7000
PRV53808,231,1,1068.0,10000
PRV53808,232,2,2136.0,15000
PRV53808,235,1,1068.0,4000
PRV53808,237,1,1068.0,3000
PRV53808,238,1,1068.0,11000
PRV53808,239,1,1068.0,15000
PRV53808,241,1,1068.0,9000
