Provider,ClmProcedureCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PRV54789,8872.0,1,1068.0,14000
PRV54812,570.0,1,1068.0,42000
PRV54812,2759.0,1,1068.0,42000
PRV54812,2762.0,1,1068.0,22000
PRV54812,3613.0,1,1068.0,34000
PRV54812,3893.0,1,1068.0,9000
PRV54812,4019.0,1,1068.0,9000
PRV54812,5119.0,1,1068.0,42000
PRV54812,5185.0,1,1068.0,34000
PRV54812,6029.0,1,1068.0,3000
PRV54812,7936.0,1,1068.0,11000
PRV54812,8151.0,1,1068.0,22000
PRV54812,8154.0,1,1068.0,10000
PRV54813,4019.0,1,0.0,70
PRV54813,5123.0,1,0.0,70
PRV54817,4019.0,1,1068.0,7000
PRV54817,4341.0,1,1068.0,7000
PRV54818,3995.0,1,1068.0,9000
PRV54818,8801.0,1,1068.0,3000
PRV54819,113.0,1,1068.0,11000
PRV54819,309.0,1,1068.0,8000
PRV54819,2762.0,1,1068.0,20000
PRV54819,3259.0,1,1068.0,20000
PRV54819,3995.0,1,1068.0,3000
PRV54819,4019.0,2,2136.0,23000
PRV54819,4254.0,1,1068.0,9000
PRV54819,4516.0,1,1068.0,5000
PRV54819,5123.0,1,1068.0,5000
PRV54819,6851.0,1,1068.0,6000
PRV54819,7055.0,1,1068.0,4000
PRV54819,7994.0,1,1068.0,9000
PRV54819,8872.0,1,1068.0,8000
PRV54819,8952.0,1,1068.0,3000
PRV54819,9205.0,1,1068.0,3000
PRV54819,9604.0,1,1068.0,9000
PRV54819,9904.0,2,2136.0,11000
PRV54819,9921.0,1,1068.0,6000
PRV54821,2749.0,1,1068.0,9000
PRV54821,2762.0,1,1068.0,4000
PRV54821,3899.0,1,1068.0,8000
PRV54821,3995.0,1,1068.0,4000
PRV54821,5749.0,1,1068.0,4000
PRV54821,7907.0,1,1068.0,8000
PRV54821,8856.0,1,1068.0,9000
PRV54822,437.0,1,1068.0,14000
PRV54822,2762.0,1,1068.0,16000
PRV54822,3722.0,1,1068.0,6000
PRV54822,3895.0,1,1068.0,8000
PRV54822,3950.0,1,1068.0,18000
PRV54822,4019.0,1,1068.0,6000
PRV54822,4519.0,1,1068.0,8000
PRV54822,5123.0,1,1068.0,16000
PRV54822,5381.0,1,1068.0,16000
PRV54822,7032.0,1,1068.0,18000
PRV54822,9904.0,1,1068.0,7000
PRV54824,3491.0,1,1068.0,7000
PRV54824,3722.0,1,1068.0,6000
PRV54824,3942.0,1,1068.0,23000
PRV54824,3950.0,1,1068.0,15000
PRV54824,4513.0,1,1068.0,10000
PRV54824,4516.0,1,1068.0,6000
PRV54824,5123.0,1,1068.0,5000
PRV54824,7533.0,1,1068.0,7000
PRV54824,8945.0,1,1068.0,15000
PRV54828,80.0,1,1068.0,25000
PRV54828,5122.0,1,1068.0,57000
PRV54830,4673.0,1,1068.0,13000
PRV54831,3995.0,1,1068.0,4000
PRV54832,2762.0,1,1068.0,54000
PRV54832,3521.0,1,1068.0,54000
PRV54832,8154.0,1,1068.0,13000
PRV54832,8844.0,1,1068.0,10000
PRV54832,9339.0,1,1068.0,6000
PRV54834,1629.0,1,1068.0,5000
PRV54834,3607.0,1,1068.0,10000
PRV54834,3722.0,1,1068.0,5000
PRV54834,4523.0,1,1068.0,5000
PRV54834,5459.0,1,1068.0,9000
PRV54837,3995.0,1,0.0,10
PRV54841,3771.0,1,1068.0,27000
PRV54841,8154.0,1,1068.0,16000
PRV54842,8051.0,1,1068.0,6000
PRV54842,9204.0,1,1068.0,11000
PRV54845,309.0,1,1068.0,11000
PRV54845,2724.0,1,1068.0,7000
PRV54845,3327.0,1,1068.0,12000
PRV54845,3995.0,1,1068.0,7000
PRV54845,5551.0,1,1068.0,11000
PRV54845,8132.0,1,1068.0,37000
PRV54845,8876.0,1,1068.0,7000
PRV54845,9339.0,1,1068.0,4000
PRV54846,131.0,1,1068.0,31000
PRV54846,4011.0,1,1068.0,5000
PRV54846,4019.0,1,1068.0,22000
PRV54846,4513.0,1,1068.0,9000
PRV54846,4516.0,1,1068.0,14000
PRV54846,5849.0,1,1068.0,9000
PRV54846,8108.0,1,1068.0,22000
PRV54847,594.0,1,1068.0,4000
PRV54847,9639.0,1,1068.0,5000
PRV54847,9904.0,1,1068.0,5000
PRV54848,2724.0,1,1068.0,3000
PRV54848,2761.0,1,1068.0,57000
PRV54848,3324.0,1,1068.0,57000
PRV54848,3775.0,1,1068.0,5000
PRV54848,3782.0,1,1068.0,9000
PRV54848,3971.0,1,1068.0,18000
PRV54848,4019.0,2,2136.0,12000
PRV54848,4264.0,1,1068.0,9000
PRV54848,4467.0,1,1068.0,12000
PRV54848,4562.0,1,1068.0,15000
PRV54848,5451.0,1,1068.0,16000
PRV54848,5795.0,1,1068.0,7000
PRV54848,5849.0,1,0.0,23000
PRV54848,5994.0,1,0.0,23000
PRV54848,7975.0,1,1068.0,3000
PRV54848,8154.0,1,1068.0,10000
PRV54848,8703.0,1,1068.0,3000
PRV54848,9468.0,1,1068.0,2000
PRV54848,9904.0,2,2136.0,7000
PRV54875,131.0,1,1068.0,25000
PRV54875,2761.0,1,1068.0,2000
PRV54875,3722.0,1,1068.0,5000
PRV54875,3771.0,1,1068.0,24000
PRV54875,3995.0,1,1068.0,8000
PRV54875,5491.0,3,3204.0,20000
PRV54875,5503.0,1,1068.0,21000
PRV54875,5749.0,1,1068.0,8000
PRV54875,7876.0,1,1068.0,13000
PRV54875,8154.0,1,1068.0,0
PRV54875,8801.0,1,1068.0,13000
PRV54875,8873.0,1,1068.0,2000
PRV54875,9390.0,1,0.0,12000
PRV54875,9604.0,1,1068.0,3000
PRV54875,9960.0,1,1068.0,7000
PRV54876,66.0,1,1068.0,12000
PRV54876,4576.0,1,0.0,37000
PRV54876,5119.0,1,0.0,37000
PRV54876,8001.0,1,1068.0,9000
PRV54877,9904.0,1,0.0,2300
PRV54878,3722.0,1,1068.0,5000
PRV54879,66.0,1,1068.0,9000
PRV54879,392.0,1,1068.0,3000
PRV54879,496.0,1,1068.0,8000
PRV54879,554.0,1,1068.0,11000
PRV54879,806.0,1,1068.0,9000
PRV54879,2724.0,3,3204.0,53000
PRV54879,3142.0,1,1068.0,2000
PRV54879,3320.0,1,1068.0,8000
PRV54879,3324.0,1,1068.0,4000
PRV54879,3521.0,1,1068.0,37000
PRV54879,3613.0,1,1068.0,57000
PRV54879,3712.0,1,1068.0,11000
PRV54879,3722.0,1,1068.0,7000
PRV54879,3771.0,1,1068.0,11000
PRV54879,3787.0,1,1068.0,22000
PRV54879,3812.0,2,2136.0,60000
PRV54879,3893.0,1,1068.0,4000
PRV54879,3963.0,1,1068.0,57000
PRV54879,3995.0,2,2136.0,23000
PRV54879,4019.0,5,5340.0,99000
PRV54879,4422.0,1,1068.0,11000
PRV54879,4467.0,1,1068.0,7000
PRV54879,4513.0,1,1068.0,5000
PRV54879,4525.0,1,1068.0,8000
PRV54879,5123.0,1,1068.0,7000
PRV54879,5185.0,1,1068.0,18000
PRV54879,5411.0,1,1068.0,10000
PRV54879,5849.0,1,1068.0,22000
PRV54879,6561.0,1,1068.0,18000
PRV54879,8102.0,1,1068.0,14000
PRV54879,8151.0,1,1068.0,12000
PRV54879,8872.0,2,2136.0,4000
PRV54879,9205.0,1,1068.0,2000
PRV54879,9383.0,2,1068.0,8000
PRV54879,9925.0,1,1068.0,12000
PRV54879,9971.0,1,1068.0,37000
PRV54881,387.0,1,1068.0,13000
PRV54881,1736.0,1,1068.0,10000
PRV54881,3812.0,1,1068.0,13000
PRV54881,3895.0,1,1068.0,12000
PRV54881,3995.0,1,1068.0,7000
PRV54881,4019.0,1,1068.0,11000
PRV54881,4516.0,1,1068.0,9000
PRV54881,4523.0,1,1068.0,3000
PRV54881,7915.0,1,1068.0,11000
PRV54881,8086.0,1,1068.0,35000
PRV54881,8152.0,2,2136.0,11000
PRV54881,8154.0,1,1068.0,22000
PRV54881,8774.0,1,1068.0,7000
PRV54881,8872.0,1,1068.0,9000
PRV54881,9469.0,1,1068.0,15000
PRV54881,9907.0,1,1068.0,7000
PRV54882,66.0,1,1068.0,19000
PRV54882,84.0,1,1068.0,21000
PRV54882,309.0,1,1068.0,10000
PRV54882,412.0,1,1068.0,5000
PRV54882,639.0,1,1068.0,4000
PRV54882,2724.0,1,1068.0,4000
PRV54882,3613.0,1,1068.0,0
PRV54882,3812.0,1,1068.0,5000
PRV54882,3893.0,1,1068.0,25000
PRV54882,3995.0,1,1068.0,7000
PRV54882,4019.0,1,1068.0,34000
PRV54882,4414.0,1,1068.0,0
PRV54882,4513.0,1,1068.0,5000
PRV54882,4516.0,1,1068.0,4000
PRV54882,4562.0,1,1068.0,14000
PRV54882,6493.0,1,1068.0,9000
PRV54882,8108.0,1,1068.0,34000
PRV54882,8111.0,1,1068.0,7000
PRV54882,8154.0,2,1068.0,10100
PRV54882,8339.0,1,1068.0,12000
PRV54882,8968.0,1,1068.0,7000
PRV54882,9904.0,2,2136.0,19000
PRV54882,9952.0,2,2136.0,26000
PRV54882,9971.0,1,1068.0,14000
PRV54885,66.0,1,1068.0,17000
PRV54885,2762.0,1,1068.0,17000
PRV54885,3320.0,1,1068.0,15000
PRV54885,3612.0,1,1068.0,0
PRV54885,3722.0,1,1068.0,7000
PRV54885,3950.0,1,1068.0,29000
PRV54885,3995.0,4,4272.0,44000
PRV54885,4019.0,2,2136.0,23000
PRV54885,5185.0,1,1068.0,25000
PRV54885,7052.0,1,1068.0,0
PRV54885,7801.0,1,1068.0,25000
PRV54885,7915.0,1,1068.0,4000
PRV54885,8051.0,1,1068.0,41000
PRV54885,8102.0,2,2136.0,35000
PRV54885,8151.0,1,1068.0,13000
PRV54885,8604.0,1,1068.0,3000
PRV54885,8703.0,1,1068.0,5000
PRV54885,8842.0,1,1068.0,7000
PRV54885,8872.0,1,1068.0,8000
PRV54885,8893.0,1,1068.0,21000
PRV54885,9339.0,1,1068.0,4000
PRV54885,9904.0,1,1068.0,11000
PRV54885,9961.0,1,1068.0,2000
PRV54889,66.0,1,1068.0,34000
PRV54889,4019.0,1,1068.0,6000
PRV54889,4240.0,1,1068.0,6000
PRV54889,4513.0,1,1068.0,4000
PRV54889,4525.0,1,1068.0,6000
PRV54889,8151.0,1,1068.0,16000
PRV54889,8872.0,1,1068.0,6000
PRV54890,3712.0,1,1068.0,44000
PRV54890,5781.0,1,1068.0,44000
PRV54890,9929.0,1,1068.0,7000
PRV54891,3409.0,1,1068.0,10000
PRV54891,8154.0,1,1068.0,10000
PRV54891,9915.0,1,0.0,35000
PRV54894,22.0,1,1068.0,57000
PRV54894,66.0,3,2136.0,39000
PRV54894,70.0,1,1068.0,16000
PRV54894,311.0,2,2136.0,14000
PRV54894,392.0,1,1068.0,2000
PRV54894,412.0,1,1068.0,10000
PRV54894,437.0,1,1068.0,38000
PRV54894,496.0,1,1068.0,38000
PRV54894,560.0,1,1068.0,9000
PRV54894,2724.0,3,2136.0,33000
PRV54894,2762.0,1,1068.0,26000
PRV54894,3142.0,1,1068.0,10000
PRV54894,3199.0,1,1068.0,5000
PRV54894,3220.0,1,1068.0,49000
PRV54894,3324.0,1,1068.0,9000
PRV54894,3422.0,1,1068.0,11000
PRV54894,3614.0,1,1068.0,103000
PRV54894,3723.0,1,1068.0,7000
PRV54894,3761.0,2,2136.0,59000
PRV54894,3783.0,1,1068.0,10000
PRV54894,3794.0,2,2136.0,84000
PRV54894,3808.0,1,1068.0,12000
PRV54894,3812.0,1,1068.0,12000
PRV54894,3893.0,1,1068.0,11000
PRV54894,3895.0,1,1068.0,11000
PRV54894,3927.0,1,0.0,19000
PRV54894,3943.0,1,1068.0,33000
PRV54894,3979.0,1,1068.0,32000
PRV54894,3995.0,1,1068.0,7000
PRV54894,4019.0,3,3204.0,74000
PRV54894,4023.0,1,1068.0,8000
PRV54894,4311.0,2,2136.0,24000
PRV54894,4516.0,1,1068.0,6000
PRV54894,4523.0,1,1068.0,5000
PRV54894,4525.0,1,1068.0,4000
PRV54894,4573.0,1,1068.0,47000
PRV54894,5011.0,1,1068.0,6000
PRV54894,5110.0,1,1068.0,49000
PRV54894,5121.0,1,1068.0,57000
PRV54894,5187.0,1,1068.0,11000
PRV54894,5252.0,1,1068.0,17000
PRV54894,5459.0,1,1068.0,7000
PRV54894,5491.0,1,1068.0,13000
PRV54894,5498.0,1,1068.0,6000
PRV54894,5845.0,1,1068.0,33000
PRV54894,5849.0,2,2136.0,29000
PRV54894,7788.0,1,1068.0,22000
PRV54894,7935.0,1,1068.0,17000
PRV54894,8081.0,1,1068.0,19000
PRV54894,8151.0,5,5340.0,70000
PRV54894,8181.0,1,1068.0,10000
PRV54894,8659.0,1,1068.0,2000
PRV54894,8670.0,1,1068.0,57000
PRV54894,8801.0,1,1068.0,9000
PRV54894,8848.0,1,1068.0,33000
PRV54894,8872.0,1,1068.0,10000
PRV54894,8919.0,1,1068.0,7000
PRV54894,8949.0,1,0.0,7000
PRV54894,8952.0,1,1068.0,4000
PRV54894,8965.0,1,1068.0,4000
PRV54894,9339.0,1,1068.0,15000
PRV54894,9390.0,2,2136.0,12000
PRV54894,9394.0,1,1068.0,3000
PRV54894,9444.0,1,1068.0,2000
PRV54894,9604.0,1,1068.0,11000
PRV54894,9607.0,2,2136.0,8000
PRV54894,9671.0,1,1068.0,11000
PRV54894,9672.0,3,3204.0,147000
PRV54894,9904.0,9,8544.0,75000
PRV54894,9910.0,1,1068.0,13000
PRV54894,9915.0,1,1068.0,7000
PRV54894,9921.0,1,1068.0,6000
PRV54894,9952.0,1,1068.0,5000
PRV54894,9955.0,1,1068.0,6000
PRV54895,151.0,1,0.0,300
PRV54895,3613.0,1,1068.0,36000
PRV54895,4516.0,1,0.0,0
PRV54895,7840.0,1,0.0,300
PRV54895,9339.0,1,1068.0,13000
PRV54895,9904.0,1,1068.0,4000
PRV54895,9952.0,1,0.0,30
PRV54895,9971.0,1,1068.0,36000
PRV54896,17.0,1,1068.0,15000
PRV54896,66.0,2,2136.0,12000
PRV54896,82.0,1,1068.0,15000
PRV54896,131.0,2,2136.0,27000
PRV54896,309.0,1,1068.0,9000
PRV54896,496.0,1,1068.0,3000
PRV54896,540.0,1,1068.0,23000
PRV54896,598.0,1,1068.0,4000
PRV54896,2724.0,2,2136.0,27000
PRV54896,2762.0,1,1068.0,3000
PRV54896,3612.0,1,1068.0,29000
PRV54896,3722.0,1,1068.0,20000
PRV54896,3726.0,1,1068.0,10000
PRV54896,3812.0,1,1068.0,23000
PRV54896,3929.0,1,1068.0,21000
PRV54896,3950.0,1,1068.0,16000
PRV54896,3979.0,1,1068.0,16000
PRV54896,4019.0,3,3204.0,50000
PRV54896,4414.0,1,1068.0,16000
PRV54896,4516.0,1,1068.0,10000
PRV54896,4523.0,1,1068.0,7000
PRV54896,6029.0,1,1068.0,6000
PRV54896,7802.0,1,1068.0,16000
PRV54896,8108.0,1,1068.0,23000
PRV54896,8151.0,1,1068.0,10000
PRV54896,8154.0,3,3204.0,33000
PRV54896,8703.0,1,1068.0,7000
PRV54896,8891.0,1,1068.0,6000
PRV54896,9390.0,1,1068.0,8000
PRV54896,9605.0,1,1068.0,57000
PRV54896,9671.0,1,1068.0,10000
PRV54896,9904.0,5,5340.0,34000
PRV54896,9921.0,1,1068.0,2000
PRV54898,3331.0,1,1068.0,7000
PRV54898,3723.0,1,1068.0,11000
PRV54898,5185.0,1,1068.0,5000
PRV54898,5361.0,1,1068.0,7000
PRV54898,5794.0,1,1068.0,10000
PRV54898,8154.0,1,1068.0,9000
PRV54898,8856.0,1,1068.0,5000
PRV54901,51.0,1,1068.0,46000
PRV54901,66.0,1,1068.0,18000
PRV54901,3893.0,1,1068.0,4000
PRV54901,9904.0,1,1068.0,9000
PRV54901,9971.0,1,1068.0,18000
PRV54902,4525.0,1,1068.0,5000
PRV54903,605.0,1,1068.0,7000
PRV54905,4709.0,1,1068.0,17000
PRV54905,7801.0,1,1068.0,17000
PRV54905,8152.0,1,1068.0,10000
PRV54905,9904.0,1,1068.0,6000
PRV54906,3521.0,1,1068.0,57000
PRV54906,7915.0,1,1068.0,8000
PRV54906,8154.0,1,1068.0,15000
PRV54906,9671.0,1,1068.0,13000
PRV54906,9904.0,1,1068.0,8000
PRV54909,66.0,1,1068.0,15000
PRV54909,2724.0,1,1068.0,15000
PRV54909,3371.0,1,1068.0,10000
PRV54909,3893.0,1,1068.0,6000
PRV54909,4019.0,1,1068.0,6000
PRV54909,5523.0,1,0.0,10000
PRV54909,9468.0,1,1068.0,10000
PRV54910,4513.0,1,1068.0,5000
PRV54910,8152.0,1,1068.0,12000
PRV54914,3772.0,1,1068.0,14000
PRV54914,3893.0,2,2136.0,39000
PRV54914,4104.0,1,1068.0,15000
PRV54914,9671.0,1,1068.0,0
PRV54916,341.0,1,1068.0,11000
PRV54916,3612.0,1,1068.0,55000
PRV54916,3995.0,1,1068.0,7000
PRV54916,4019.0,1,1068.0,7000
PRV54916,4233.0,1,1068.0,9000
PRV54916,4443.0,1,1068.0,7000
PRV54916,4513.0,1,1068.0,9000
PRV54916,8151.0,1,1068.0,9000
PRV54916,9229.0,1,1068.0,14000
PRV54916,9390.0,1,1068.0,8000
PRV54916,9464.0,1,1068.0,3000
PRV54917,66.0,1,1068.0,11000
PRV54917,2724.0,1,1068.0,11000
PRV54917,3893.0,1,1068.0,9000
PRV54917,3950.0,1,1068.0,10000
PRV54917,3995.0,1,1068.0,12000
PRV54917,4019.0,4,4272.0,42000
PRV54917,4525.0,1,1068.0,6000
PRV54917,5372.0,1,1068.0,12000
PRV54918,66.0,1,1068.0,0
PRV54918,311.0,1,1068.0,7000
PRV54918,331.0,1,1068.0,6000
PRV54918,387.0,3,3204.0,99000
PRV54918,2724.0,3,3204.0,48000
PRV54918,3404.0,1,1068.0,8000
PRV54918,3722.0,1,1068.0,5000
PRV54918,3734.0,1,1068.0,9000
PRV54918,3781.0,1,1068.0,15000
PRV54918,3794.0,1,1068.0,57000
PRV54918,3949.0,1,1068.0,21000
PRV54918,3995.0,2,2136.0,15000
PRV54918,4019.0,3,3204.0,14000
PRV54918,4443.0,1,1068.0,6000
PRV54918,4513.0,1,1068.0,9000
PRV54918,4516.0,2,2136.0,19000
PRV54918,4562.0,1,1068.0,51000
PRV54918,4901.0,2,2136.0,8000
PRV54918,5185.0,1,1068.0,32000
PRV54918,5679.0,1,1068.0,32000
PRV54918,6849.0,1,1068.0,7000
PRV54918,7676.0,1,1068.0,7000
PRV54918,7837.0,1,1068.0,10000
PRV54918,7935.0,1,1068.0,16000
PRV54918,8102.0,1,1068.0,17000
PRV54918,8108.0,1,1068.0,32000
PRV54918,8154.0,6,6408.0,66000
PRV54918,8345.0,1,1068.0,9000
PRV54918,8512.0,1,1068.0,7000
PRV54918,8622.0,1,1068.0,8000
PRV54918,9338.0,1,1068.0,17000
PRV54918,9390.0,1,1068.0,12000
PRV54918,9671.0,1,1068.0,11000
PRV54918,9921.0,1,1068.0,5000
PRV54918,9960.0,1,1068.0,9000
PRV54924,66.0,1,1068.0,14000
PRV54924,639.0,1,1068.0,7000
PRV54924,920.0,1,1068.0,14000
PRV54924,3818.0,1,1068.0,12000
PRV54924,3893.0,2,2136.0,13000
PRV54924,3899.0,1,1068.0,8000
PRV54924,4019.0,2,2136.0,15000
PRV54924,4513.0,1,1068.0,9000
PRV54924,4516.0,1,1068.0,4000
PRV54924,5363.0,1,1068.0,14000
PRV54924,5849.0,1,1068.0,4000
PRV54924,5979.0,1,1068.0,6000
PRV54924,7993.0,1,1068.0,9000
PRV54924,8154.0,3,3204.0,31000
PRV54924,8166.0,1,1068.0,32000
PRV54924,8417.0,1,1068.0,41000
PRV54924,9390.0,1,1068.0,6000
PRV54924,9904.0,1,1068.0,26000
PRV54925,66.0,2,2136.0,25000
PRV54925,391.0,1,1068.0,4000
PRV54925,2724.0,2,2136.0,24000
PRV54925,3613.0,1,1068.0,34000
PRV54925,3995.0,1,1068.0,6000
PRV54925,4019.0,1,1068.0,11000
PRV54925,4438.0,1,1068.0,13000
PRV54925,4513.0,1,1068.0,6000
PRV54925,4516.0,1,1068.0,13000
PRV54925,4573.0,1,1068.0,41000
PRV54925,5771.0,1,1068.0,57000
PRV54925,7936.0,1,1068.0,9000
PRV54925,8622.0,1,1068.0,6000
PRV54925,8659.0,1,1068.0,3000
PRV54925,9339.0,1,1068.0,16000
PRV54925,9390.0,1,1068.0,13000
PRV54925,9394.0,1,1068.0,8000
PRV54925,9444.0,1,1068.0,5000
PRV54925,9607.0,1,1068.0,5000
PRV54925,9904.0,1,1068.0,17000
PRV54925,9910.0,1,1068.0,10000
PRV54926,13.0,1,1068.0,6000
PRV54926,66.0,1,1068.0,11000
PRV54926,2724.0,1,1068.0,6000
PRV54926,4019.0,2,2136.0,43000
PRV54926,4439.0,1,1068.0,32000
PRV54926,5123.0,1,1068.0,0
PRV54929,42.0,1,1068.0,41000
PRV54929,66.0,2,2136.0,23000
PRV54929,2724.0,1,1068.0,15000
PRV54929,3522.0,1,1068.0,41000
PRV54929,5421.0,1,1068.0,27000
PRV54929,8659.0,1,1068.0,2000
PRV54929,8774.0,1,1068.0,13000
PRV54929,9425.0,1,1068.0,32000
PRV54929,9955.0,1,1068.0,4000
PRV54930,481.0,1,1068.0,10000
PRV54930,4513.0,1,1068.0,6000
PRV54930,5794.0,1,1068.0,6000
PRV54930,9419.0,1,1068.0,0
PRV54931,412.0,1,1068.0,11000
PRV54931,3324.0,1,1068.0,7000
PRV54931,3613.0,1,1068.0,0
PRV54931,3893.0,1,1068.0,37000
PRV54931,4131.0,1,1068.0,6000
PRV54931,4139.0,1,1068.0,0
PRV54931,4562.0,1,1068.0,24000
PRV54931,5119.0,1,1068.0,10000
PRV54931,5411.0,1,1068.0,30000
PRV54931,5491.0,1,1068.0,11000
PRV54931,8154.0,1,1068.0,14000
PRV54931,8345.0,1,1068.0,13000
PRV54931,8954.0,1,1068.0,12000
PRV54931,9383.0,1,1068.0,18000
PRV54931,9465.0,1,1068.0,6000
PRV54931,9672.0,1,1068.0,10000
PRV54931,9952.0,1,1068.0,4000
PRV54932,6029.0,1,0.0,2000
PRV54933,51.0,1,1068.0,41000
PRV54933,66.0,1,1068.0,10000
PRV54933,309.0,1,1068.0,39000
PRV54933,311.0,1,1068.0,39000
PRV54933,331.0,1,1068.0,4000
PRV54933,392.0,1,1068.0,5000
PRV54933,2724.0,2,2136.0,10000
PRV54933,2762.0,1,1068.0,5000
PRV54933,3596.0,1,1068.0,0
PRV54933,3723.0,1,1068.0,11000
PRV54933,4019.0,2,2136.0,14000
PRV54933,4233.0,1,0.0,8000
PRV54933,4516.0,1,1068.0,4000
PRV54933,4542.0,1,1068.0,8000
PRV54933,5491.0,1,1068.0,5000
PRV54933,8151.0,1,1068.0,14000
PRV54933,8872.0,2,2136.0,14000
PRV54933,8944.0,1,1068.0,3000
PRV54933,9671.0,2,2136.0,7000
PRV54933,9904.0,1,1068.0,3000
PRV54933,9921.0,1,1068.0,6000
PRV54933,9929.0,1,1068.0,3000
PRV54933,9969.0,1,1068.0,5000
PRV54934,2724.0,1,1068.0,13000
PRV54934,3492.0,1,1068.0,8000
PRV54934,3929.0,1,1068.0,13000
PRV54934,4523.0,1,1068.0,7000
PRV54934,4701.0,1,1068.0,10000
PRV54934,8151.0,1,1068.0,9000
PRV54934,8152.0,1,1068.0,18000
PRV54934,8165.0,1,1068.0,12000
PRV54934,8607.0,1,1068.0,16000
PRV54934,8659.0,1,1068.0,4000
PRV54934,9229.0,1,1068.0,6000
PRV54934,9905.0,1,1068.0,23000
PRV54934,9915.0,1,1068.0,17000
PRV54935,4019.0,1,1068.0,0
PRV54935,5749.0,1,1068.0,0
PRV54935,8622.0,1,1068.0,0
PRV54936,64.0,1,1068.0,3000
PRV54936,66.0,1,1068.0,10000
PRV54936,131.0,2,1068.0,76000
PRV54936,311.0,1,1068.0,14000
PRV54936,496.0,1,1068.0,9000
PRV54936,598.0,1,1068.0,5000
PRV54936,689.0,1,1068.0,4000
PRV54936,1733.0,1,1068.0,14000
PRV54936,2724.0,4,4272.0,69000
PRV54936,2753.0,1,1068.0,3000
PRV54936,2761.0,1,1068.0,6000
PRV54936,2762.0,1,1068.0,16000
PRV54936,3249.0,1,1068.0,27000
PRV54936,3323.0,1,1068.0,7000
PRV54936,3327.0,1,1068.0,7000
PRV54936,3521.0,2,2136.0,90000
PRV54936,3722.0,2,2136.0,11000
PRV54936,3726.0,1,1068.0,8000
PRV54936,3734.0,1,1068.0,9000
PRV54936,3772.0,2,2136.0,45000
PRV54936,3779.0,1,1068.0,7000
PRV54936,3818.0,1,1068.0,0
PRV54936,3840.0,1,1068.0,3000
PRV54936,3893.0,3,3204.0,22000
PRV54936,3898.0,1,1068.0,14000
PRV54936,3950.0,1,1068.0,9000
PRV54936,3995.0,3,2136.0,23000
PRV54936,4019.0,3,3204.0,26000
PRV54936,4341.0,1,1068.0,7000
PRV54936,4513.0,1,1068.0,3000
PRV54936,4516.0,3,2136.0,16000
PRV54936,4523.0,2,2136.0,11000
PRV54936,4836.0,1,1068.0,4000
PRV54936,5123.0,1,1068.0,8000
PRV54936,5185.0,1,0.0,57000
PRV54936,5411.0,1,1068.0,16000
PRV54936,5712.0,1,1068.0,0
PRV54936,5719.0,1,1068.0,9000
PRV54936,5749.0,1,1068.0,8000
PRV54936,7050.0,1,1068.0,0
PRV54936,7869.0,1,1068.0,6000
PRV54936,7936.0,1,1068.0,6000
PRV54936,8102.0,1,1068.0,14000
PRV54936,8151.0,2,2136.0,11000
PRV54936,8154.0,5,5340.0,47000
PRV54936,8165.0,1,1068.0,11000
PRV54936,8543.0,1,1068.0,4000
PRV54936,8627.0,1,1068.0,4000
PRV54936,8703.0,1,1068.0,4000
PRV54936,8741.0,1,1068.0,7000
PRV54936,8774.0,1,1068.0,5000
PRV54936,8801.0,1,1068.0,8000
PRV54936,8872.0,2,2136.0,12000
PRV54936,8944.0,1,1068.0,2000
PRV54936,9390.0,1,1068.0,8000
PRV54936,9394.0,1,1068.0,3000
PRV54936,9396.0,2,2136.0,20000
PRV54936,9465.0,1,1068.0,0
PRV54936,9604.0,1,0.0,12000
PRV54936,9671.0,1,0.0,57000
PRV54936,9904.0,3,2136.0,26000
PRV54936,9907.0,1,1068.0,10000
PRV54936,9921.0,3,3204.0,56000
PRV54937,4639.0,1,1068.0,11000
PRV54937,5341.0,1,1068.0,5000
PRV54942,51.0,2,2136.0,61000
PRV54942,311.0,1,1068.0,6000
PRV54942,387.0,1,1068.0,46000
PRV54942,3521.0,1,0.0,124000
PRV54942,3893.0,1,1068.0,13000
PRV54942,7052.0,1,1068.0,6000
PRV54942,8051.0,1,1068.0,10000
PRV54942,8944.0,1,1068.0,2000
PRV54942,9627.0,1,1068.0,3000
PRV54943,3995.0,1,1068.0,16000
PRV54949,66.0,1,1068.0,16000
PRV54949,311.0,1,1068.0,45000
PRV54949,387.0,1,1068.0,30000
PRV54949,966.0,1,1068.0,2000
PRV54949,1122.0,1,1068.0,45000
PRV54949,3326.0,1,1068.0,6000
PRV54949,3734.0,1,1068.0,0
PRV54949,3949.0,1,1068.0,21000
PRV54949,3995.0,1,1068.0,13000
PRV54949,4240.0,1,1068.0,2000
PRV54949,4341.0,1,1068.0,5000
PRV54949,4513.0,1,1068.0,6000
PRV54949,4516.0,3,3204.0,16000
PRV54949,4573.0,1,1068.0,38000
PRV54949,4863.0,1,1068.0,13000
PRV54949,5122.0,1,1068.0,13000
PRV54949,8151.0,1,1068.0,11000
PRV54949,8154.0,2,2136.0,20000
PRV54949,8411.0,1,1068.0,15000
PRV54949,9339.0,1,1068.0,11000
PRV54949,9396.0,1,1068.0,13000
PRV54949,9789.0,1,1068.0,6000
