Physician,ClmProcedureCode,Count,TotalDeductibleAmtPaid,TotalInscClaimAmtReimbursed
PHY393087,9904.0,1,1068.0,3000
PHY393110,311.0,1,1068.0,30000
PHY393110,3950.0,1,1068.0,30000
PHY393110,5188.0,1,1068.0,9000
PHY393110,8904.0,1,1068.0,4000
PHY393132,3722.0,1,1068.0,12000
PHY393135,9308.0,1,1068.0,6000
PHY393145,66.0,1,1068.0,0
PHY393145,3893.0,1,1068.0,10000
PHY393150,387.0,1,1068.0,57000
PHY393150,3481.0,1,1068.0,57000
PHY393150,9671.0,1,1068.0,6000
PHY393153,131.0,2,2136.0,110000
PHY393162,17.0,1,1068.0,6000
PHY393162,3327.0,1,1068.0,6000
PHY393185,8511.0,2,2136.0,10000
PHY393187,8965.0,1,1068.0,5000
PHY393193,8102.0,1,1068.0,13000
PHY393201,353.0,1,1068.0,57000
PHY393201,570.0,1,1068.0,57000
PHY393201,3320.0,1,1068.0,57000
PHY393201,3893.0,1,1068.0,10000
PHY393201,3995.0,2,2136.0,14000
PHY393201,6029.0,1,1068.0,4000
PHY393201,7050.0,1,1068.0,6000
PHY393201,8051.0,1,1068.0,5000
PHY393201,8108.0,1,1068.0,6000
PHY393201,8321.0,1,1068.0,57000
PHY393201,8627.0,1,1068.0,17000
PHY393201,9907.0,1,1068.0,3000
PHY393203,4019.0,1,1068.0,11000
PHY393203,8154.0,1,1068.0,11000
PHY393208,239.0,1,1068.0,36000
PHY393208,311.0,2,2136.0,12000
PHY393208,2749.0,2,2136.0,12000
PHY393208,3722.0,2,2136.0,12000
PHY393208,3734.0,1,1068.0,17000
PHY393208,8703.0,1,0.0,3000
PHY393208,9904.0,1,1068.0,5000
PHY393222,66.0,1,1068.0,0
PHY393222,496.0,1,1068.0,16000
PHY393222,2762.0,1,1068.0,57000
PHY393222,3230.0,1,1068.0,19000
PHY393222,3324.0,1,1068.0,10000
PHY393222,3533.0,1,1068.0,57000
PHY393222,4516.0,1,1068.0,2000
PHY393222,4525.0,1,1068.0,16000
PHY393239,8628.0,1,1068.0,19000
PHY393247,3818.0,1,1068.0,12000
PHY393266,5185.0,1,1068.0,0
PHY393270,7050.0,1,1068.0,4000
PHY393290,3893.0,2,2136.0,48000
PHY393294,4019.0,1,1068.0,9000
PHY393294,5123.0,1,1068.0,9000
PHY393296,8339.0,1,1068.0,8000
PHY393297,202.0,1,1068.0,33000
PHY393301,7935.0,1,1068.0,34000
PHY393306,8744.0,1,1068.0,5000
PHY393314,8152.0,1,1068.0,17000
PHY393319,66.0,1,1068.0,11000
PHY393319,4019.0,1,1068.0,11000
PHY393319,9390.0,1,1068.0,6000
PHY393323,311.0,1,0.0,4000
PHY393323,598.0,1,0.0,4000
PHY393323,2724.0,1,0.0,4000
PHY393328,3818.0,1,1068.0,8000
PHY393343,4516.0,1,1068.0,7000
PHY393344,4516.0,1,1068.0,10000
PHY393344,8891.0,1,1068.0,6000
PHY393344,9604.0,1,1068.0,13000
PHY393344,9904.0,1,1068.0,30000
PHY393356,3722.0,1,1068.0,6000
PHY393365,8152.0,1,1068.0,10000
PHY393365,8659.0,1,1068.0,3000
PHY393388,9723.0,1,1068.0,3000
PHY393396,8154.0,1,1068.0,16000
PHY393400,131.0,1,1068.0,41000
PHY393400,5793.0,1,1068.0,19000
PHY393400,5849.0,1,1068.0,19000
PHY393423,741.0,1,1068.0,7000
PHY393430,80.0,1,1068.0,15000
PHY393439,9228.0,1,1068.0,11000
PHY393444,9915.0,1,1068.0,10000
PHY393446,80.0,1,1068.0,22000
PHY393446,3995.0,1,1068.0,40000
PHY393446,5641.0,1,1068.0,9000
PHY393446,8872.0,1,1068.0,9000
PHY393446,8952.0,1,1068.0,12000
PHY393446,9904.0,1,1068.0,4000
PHY393448,391.0,2,2136.0,14000
PHY393448,3422.0,2,2136.0,36000
PHY393448,3893.0,2,2136.0,22000
PHY393448,4443.0,2,2136.0,18000
PHY393448,4525.0,2,2136.0,12000
PHY393448,8872.0,2,2136.0,28000
PHY393451,570.0,1,1068.0,9000
PHY393451,966.0,1,1068.0,9000
PHY393463,2762.0,1,1068.0,12000
PHY393463,3723.0,1,1068.0,12000
PHY393463,4439.0,1,1068.0,12000
PHY393463,9672.0,2,2136.0,4000
PHY393466,4516.0,1,0.0,2000
PHY393468,9904.0,1,1068.0,6000
PHY393479,392.0,2,2136.0,22000
PHY393479,3323.0,2,2136.0,28000
PHY393479,3734.0,2,2136.0,46000
PHY393479,3772.0,2,2136.0,16000
PHY393479,3895.0,2,2136.0,20000
PHY393479,4821.0,2,2136.0,50000
PHY393479,5111.0,2,2136.0,18000
PHY393479,7788.0,2,2136.0,24000
PHY393479,7868.0,2,2136.0,54000
PHY393479,8154.0,2,2136.0,24000
PHY393479,8604.0,2,2136.0,6000
PHY393479,8622.0,2,2136.0,54000
PHY393479,8749.0,2,2136.0,14000
PHY393479,8893.0,2,2136.0,10000
PHY393479,9339.0,2,2136.0,24000
PHY393479,9671.0,2,2136.0,24000
PHY393479,9672.0,2,2136.0,50000
PHY393479,9907.0,2,2136.0,6000
PHY393479,9915.0,2,2136.0,18000
PHY393479,9918.0,2,2136.0,10000
PHY393481,3324.0,1,1068.0,5000
PHY393481,3772.0,1,1068.0,18000
PHY393481,3895.0,1,1068.0,6000
PHY393481,3995.0,2,2136.0,16000
PHY393481,4019.0,2,2136.0,22000
PHY393481,4311.0,1,1068.0,5000
PHY393481,5123.0,1,1068.0,9000
PHY393481,8051.0,1,1068.0,4000
PHY393481,8152.0,1,1068.0,9000
PHY393481,8741.0,1,1068.0,6000
PHY393481,8875.0,1,1068.0,10000
PHY393481,9227.0,1,1068.0,4000
PHY393481,9390.0,1,1068.0,6000
PHY393481,9955.0,1,1068.0,4000
PHY393485,3772.0,1,1068.0,25000
PHY393485,8607.0,1,1068.0,7000
PHY393485,9390.0,2,2136.0,12000
PHY393501,7741.0,1,1068.0,57000
PHY393501,7907.0,1,1068.0,57000
PHY393504,5123.0,1,1068.0,33000
PHY393514,4513.0,1,1068.0,11000
PHY393522,5122.0,1,1068.0,8000
PHY393528,4139.0,1,1068.0,5000
PHY393528,8051.0,1,1068.0,5000
PHY393536,8362.0,1,1068.0,6000
PHY393537,9671.0,1,1068.0,13000
PHY393540,9904.0,1,1068.0,6000
PHY393547,8102.0,1,1068.0,24000
PHY393551,159.0,1,1068.0,52000
PHY393551,311.0,1,1068.0,3000
PHY393551,370.0,1,1068.0,3000
PHY393568,8151.0,1,1068.0,11000
PHY393569,66.0,1,1068.0,17000
PHY393569,113.0,1,1068.0,6000
PHY393569,311.0,1,1068.0,17000
PHY393569,392.0,1,1068.0,3000
PHY393569,496.0,1,1068.0,39000
PHY393569,2724.0,3,3204.0,65000
PHY393569,3491.0,1,1068.0,9000
PHY393569,3521.0,1,1068.0,51000
PHY393569,3612.0,1,1068.0,25000
PHY393569,3761.0,1,1068.0,21000
PHY393569,3772.0,2,1068.0,24000
PHY393569,3787.0,1,1068.0,9000
PHY393569,3893.0,1,1068.0,15000
PHY393569,3929.0,1,1068.0,23000
PHY393569,3950.0,1,1068.0,18000
PHY393569,3956.0,1,1068.0,23000
PHY393569,3995.0,2,2136.0,15000
PHY393569,4019.0,4,3204.0,40000
PHY393569,4241.0,1,1068.0,22000
PHY393569,4311.0,1,1068.0,6000
PHY393569,4513.0,1,1068.0,10000
PHY393569,4525.0,3,3204.0,30000
PHY393569,4651.0,1,1068.0,22000
PHY393569,5315.0,1,1068.0,4000
PHY393569,5749.0,1,1068.0,6000
PHY393569,6561.0,3,3204.0,37000
PHY393569,7994.0,1,0.0,13000
PHY393569,8152.0,1,1068.0,11000
PHY393569,8154.0,1,1068.0,10000
PHY393569,8332.0,1,1068.0,10000
PHY393569,8622.0,1,1068.0,57000
PHY393569,8628.0,1,1068.0,1000
PHY393569,8703.0,1,1068.0,2000
PHY393569,8838.0,1,1068.0,4000
PHY393569,8843.0,1,1068.0,6000
PHY393569,8903.0,1,1068.0,3000
PHY393569,8945.0,1,1068.0,3000
PHY393569,9390.0,1,1068.0,5000
PHY393569,9469.0,1,1068.0,5000
PHY393569,9604.0,1,1068.0,39000
PHY393569,9672.0,1,1068.0,32000
PHY393569,9919.0,1,1068.0,3000
PHY393583,7936.0,1,1068.0,10000
PHY393586,331.0,1,1068.0,4000
PHY393590,8152.0,1,1068.0,11000
PHY393591,2724.0,1,1068.0,10000
PHY393591,3893.0,1,1068.0,6000
PHY393591,4516.0,1,1068.0,4000
PHY393591,4573.0,1,1068.0,10000
PHY393591,7915.0,1,1068.0,17000
PHY393591,9904.0,2,2136.0,6000
PHY393593,7935.0,1,1068.0,12000
PHY393597,8703.0,1,1068.0,9000
PHY393610,4019.0,1,1068.0,12000
PHY393610,8154.0,1,1068.0,12000
PHY393610,9394.0,1,1068.0,5000
PHY393611,3613.0,1,1068.0,46000
PHY393611,4019.0,1,1068.0,46000
PHY393612,159.0,1,1068.0,37000
PHY393619,8872.0,1,1068.0,7000
PHY393622,8137.0,1,1068.0,17000
PHY393627,3863.0,1,1068.0,16000
PHY393631,7852.0,1,1068.0,10000
PHY393635,66.0,1,0.0,11000
PHY393642,66.0,3,3204.0,66000
PHY393642,4019.0,2,2136.0,8000
PHY393642,4525.0,2,2136.0,8000
PHY393642,8154.0,2,2136.0,0
PHY393642,8388.0,2,2136.0,14000
PHY393642,9904.0,2,2136.0,14000
PHY393651,66.0,1,1068.0,10000
PHY393651,2724.0,1,1068.0,10000
PHY393653,2764.0,1,1068.0,16000
PHY393653,3491.0,1,1068.0,6000
PHY393653,3995.0,1,1068.0,7000
PHY393653,5551.0,1,1068.0,17000
PHY393653,5921.0,1,1068.0,17000
PHY393653,8415.0,1,1068.0,16000
PHY393666,5793.0,1,1068.0,3000
PHY393666,9915.0,1,1068.0,3000
PHY393679,3613.0,1,1068.0,46000
PHY393679,8838.0,1,1068.0,4000
PHY393684,4019.0,1,1068.0,4000
PHY393684,9904.0,1,1068.0,4000
PHY393687,7915.0,1,1068.0,18000
PHY393687,9389.0,1,1068.0,25000
PHY393690,66.0,1,1068.0,0
PHY393695,8627.0,1,1068.0,5000
PHY393698,8165.0,1,1068.0,17000
PHY393711,9671.0,2,2136.0,24000
PHY393719,5849.0,1,1068.0,10000
PHY393719,8919.0,1,1068.0,10000
PHY393724,4516.0,1,1068.0,10000
PHY393727,311.0,1,1068.0,7000
PHY393727,560.0,1,1068.0,7000
PHY393727,2724.0,1,0.0,26000
PHY393727,3572.0,1,1068.0,27000
PHY393727,4513.0,1,1068.0,4000
PHY393727,5498.0,1,1068.0,33000
PHY393727,5523.0,1,1068.0,4000
PHY393727,5849.0,1,1068.0,27000
PHY393727,7915.0,1,1068.0,27000
PHY393727,8138.0,1,0.0,26000
PHY393727,8412.0,1,1068.0,0
PHY393727,9604.0,1,1068.0,2000
PHY393727,9904.0,1,1068.0,5000
PHY393744,9952.0,1,1068.0,6000
PHY393758,66.0,1,1068.0,14000
PHY393758,496.0,1,1068.0,5000
PHY393758,2724.0,1,1068.0,14000
PHY393758,4254.0,1,1068.0,57000
PHY393758,7051.0,1,1068.0,4000
PHY393758,8622.0,1,1068.0,57000
PHY393758,9462.0,1,1068.0,5000
PHY393758,9671.0,1,1068.0,50000
PHY393758,9961.0,1,1068.0,4000
PHY393767,412.0,2,2136.0,10000
PHY393767,3812.0,2,2136.0,10000
PHY393782,4562.0,1,1068.0,14000
PHY393782,5849.0,1,1068.0,14000
PHY393787,3893.0,1,1068.0,4000
PHY393787,9904.0,1,1068.0,4000
PHY393796,8191.0,1,1068.0,2000
PHY393805,412.0,1,1068.0,13000
PHY393805,3995.0,1,1068.0,13000
PHY393805,4254.0,1,1068.0,13000
PHY393817,3772.0,1,1068.0,13000
PHY393833,3722.0,1,1068.0,8000
PHY393839,309.0,1,1068.0,7000
PHY393839,5733.0,1,1068.0,8000
PHY393839,8627.0,1,1068.0,8000
PHY393840,3324.0,1,1068.0,6000
PHY393840,8191.0,2,2136.0,12000
PHY393840,8604.0,1,1068.0,3000
PHY393843,8893.0,1,1068.0,5000
PHY393844,8154.0,1,1068.0,10000
PHY393845,3950.0,1,1068.0,18000
PHY393845,6823.0,1,1068.0,18000
PHY393845,7907.0,1,1068.0,18000
PHY393850,4467.0,1,1068.0,7000
PHY393856,5123.0,1,1068.0,19000
PHY393863,2724.0,1,1068.0,11000
PHY393863,7935.0,1,1068.0,11000
PHY393868,3893.0,1,1068.0,9000
PHY393870,8152.0,1,1068.0,20000
PHY393872,3614.0,1,1068.0,30000
PHY393872,4019.0,1,1068.0,30000
PHY393872,5110.0,1,1068.0,5000
PHY393872,5185.0,1,1068.0,5000
PHY393872,5491.0,1,1068.0,6000
PHY393872,8872.0,1,0.0,5000
PHY393872,9904.0,1,1068.0,10000
PHY393875,8154.0,1,1068.0,10000
PHY393880,3491.0,1,1068.0,10000
PHY393880,3893.0,1,1068.0,10000
PHY393880,7975.0,1,1068.0,29000
PHY393889,8154.0,1,1068.0,11000
PHY393890,3521.0,2,2136.0,114000
PHY393890,4019.0,2,2136.0,114000
PHY393893,66.0,1,1068.0,31000
PHY393893,3995.0,2,2136.0,20000
PHY393893,4019.0,1,1068.0,31000
PHY393893,4263.0,1,1068.0,31000
PHY393893,7785.0,1,1068.0,10000
PHY393900,3971.0,1,1068.0,15000
PHY393902,62.0,1,1068.0,35000
PHY393902,309.0,2,2136.0,20000
PHY393902,398.0,1,1068.0,35000
PHY393902,3722.0,1,1068.0,5000
PHY393902,3832.0,2,2136.0,10000
PHY393902,3927.0,1,1068.0,17000
PHY393902,4019.0,3,3204.0,55000
PHY393902,4516.0,1,1068.0,6000
PHY393902,8151.0,3,3204.0,29000
PHY393902,8154.0,1,1068.0,11000
PHY393902,8417.0,2,2136.0,16000
PHY393905,5123.0,2,2136.0,182000
PHY393911,5119.0,1,1068.0,10000
PHY393911,9672.0,1,1068.0,10000
PHY393919,3995.0,1,1068.0,0
PHY393919,9604.0,1,1068.0,7000
PHY393921,598.0,1,1068.0,4000
PHY393928,4513.0,1,1068.0,10000
PHY393928,8151.0,1,1068.0,12000
PHY393930,5122.0,1,1068.0,18000
PHY393930,9904.0,1,1068.0,6000
PHY393932,4516.0,1,1068.0,12000
PHY393943,387.0,2,2136.0,26000
PHY393943,1122.0,2,2136.0,44000
PHY393943,2724.0,2,2136.0,26000
PHY393943,3607.0,1,1068.0,17000
PHY393943,3611.0,2,2136.0,60000
PHY393943,3722.0,1,1068.0,4000
PHY393943,3893.0,1,1068.0,6000
PHY393943,3995.0,2,2136.0,18000
PHY393943,5303.0,1,1068.0,5000
PHY393943,5498.0,1,1068.0,4000
PHY393943,5781.0,2,2136.0,26000
PHY393943,6561.0,2,2136.0,24000
PHY393943,7051.0,1,1068.0,5000
PHY393943,7915.0,2,2136.0,24000
PHY393943,7931.0,2,2136.0,40000
PHY393943,7935.0,2,2136.0,14000
PHY393943,8151.0,3,3204.0,43000
PHY393943,8541.0,2,2136.0,6000
PHY393943,8872.0,3,3204.0,18000
PHY393943,9671.0,2,2136.0,44000
PHY393943,9904.0,3,3204.0,21000
PHY393943,9925.0,1,1068.0,7000
PHY393948,4685.0,1,1068.0,5000
PHY393948,7707.0,1,1068.0,0
PHY393949,9394.0,1,1068.0,5000
PHY393952,64.0,2,2136.0,10000
PHY393952,66.0,2,2136.0,29000
PHY393952,131.0,1,1068.0,37000
PHY393952,311.0,2,2136.0,29000
PHY393952,496.0,1,1068.0,5000
PHY393952,586.0,2,2136.0,8000
PHY393952,2724.0,1,1068.0,5000
PHY393952,3324.0,1,1068.0,9000
PHY393952,3812.0,1,1068.0,6000
PHY393952,4019.0,7,7476.0,101000
PHY393952,4131.0,3,3204.0,24000
PHY393952,5011.0,2,2136.0,28000
PHY393952,5849.0,3,3204.0,59000
PHY393952,7855.0,1,1068.0,13000
PHY393952,7868.0,2,2136.0,22000
PHY393952,8107.0,2,2136.0,42000
PHY393952,8411.0,2,2136.0,14000
PHY393952,8628.0,1,1068.0,5000
PHY393952,8872.0,2,2136.0,18000
PHY393952,8949.0,1,1068.0,5000
PHY393952,9359.0,1,1068.0,5000
PHY393952,9390.0,1,1068.0,12000
PHY393952,9671.0,1,1068.0,16000
PHY393952,9904.0,2,2136.0,11000
PHY393952,9915.0,2,2136.0,28000
PHY393952,9955.0,1,1068.0,5000
PHY393954,8741.0,1,1068.0,0
PHY393963,9904.0,1,0.0,0
PHY393981,3995.0,1,1068.0,10000
PHY393981,4019.0,1,1068.0,10000
PHY393981,4254.0,1,1068.0,10000
PHY393983,66.0,1,1068.0,9000
PHY393983,4019.0,1,1068.0,9000
PHY393986,3722.0,1,1068.0,3000
PHY394000,14.0,1,1068.0,15000
PHY394000,66.0,1,1068.0,11000
PHY394000,159.0,1,1068.0,15000
PHY394000,3481.0,1,1068.0,12000
PHY394000,3521.0,1,1068.0,37000
PHY394000,3570.0,1,1068.0,16000
PHY394000,3772.0,1,1068.0,16000
PHY394000,3783.0,1,1068.0,22000
PHY394000,3893.0,1,1068.0,8000
PHY394000,3929.0,1,1068.0,16000
PHY394000,3995.0,2,2136.0,20000
PHY394000,4011.0,1,1068.0,7000
PHY394000,4019.0,4,4272.0,40000
PHY394000,4241.0,1,1068.0,15000
PHY394000,4264.0,1,0.0,4000
PHY394000,4311.0,1,1068.0,7000
PHY394000,4341.0,1,1068.0,8000
PHY394000,4516.0,3,1068.0,10800
PHY394000,4523.0,1,1068.0,50
PHY394000,4562.0,1,1068.0,27000
PHY394000,4660.0,1,1068.0,9000
PHY394000,5423.0,1,1068.0,9000
PHY394000,5849.0,2,1068.0,17000
PHY394000,6822.0,1,1068.0,27000
PHY394000,6859.0,1,1068.0,6000
PHY394000,7915.0,1,1068.0,16000
PHY394000,7936.0,1,1068.0,11000
PHY394000,8005.0,1,1068.0,17000
PHY394000,8108.0,1,1068.0,22000
PHY394000,8154.0,1,1068.0,9000
PHY394000,8180.0,1,1068.0,13000
PHY394000,8721.0,1,1068.0,2000
PHY394000,8945.0,1,1068.0,2000
PHY394000,9339.0,1,1068.0,4000
PHY394000,9390.0,1,0.0,3000
PHY394000,9607.0,1,1068.0,6000
PHY394000,9671.0,1,1068.0,12000
PHY394000,9702.0,1,1068.0,6000
PHY394000,9904.0,4,4272.0,29000
PHY394000,9971.0,1,1068.0,37000
PHY394008,3320.0,1,1068.0,1000
PHY394008,3572.0,2,2136.0,4000
PHY394008,3995.0,1,1068.0,1000
PHY394008,8874.0,1,1068.0,17000
PHY394008,9326.0,2,2136.0,4000
PHY394008,9671.0,1,1068.0,11000
PHY394017,8749.0,1,1068.0,4000
PHY394026,2752.0,1,1068.0,7000
PHY394026,9390.0,1,1068.0,7000
PHY394043,66.0,1,1068.0,10000
PHY394043,2724.0,2,2136.0,29000
PHY394043,3723.0,1,1068.0,9000
PHY394043,3812.0,1,1068.0,20000
PHY394043,4019.0,1,1068.0,10000
PHY394043,4242.0,1,1068.0,10000
PHY394043,5551.0,1,1068.0,9000
PHY394043,8541.0,1,1068.0,3000
PHY394043,8605.0,1,1068.0,5000
PHY394043,8622.0,1,1068.0,32000
PHY394043,8872.0,1,1068.0,4000
PHY394043,9339.0,1,1068.0,12000
PHY394053,3995.0,1,0.0,7000
PHY394053,9904.0,1,1068.0,5000
PHY394054,66.0,1,1068.0,16000
PHY394054,4019.0,1,1068.0,16000
PHY394065,8877.0,1,1068.0,3000
PHY394067,539.0,1,1068.0,14000
PHY394067,8122.0,1,1068.0,14000
PHY394067,9339.0,1,1068.0,9000
PHY394067,9390.0,1,1068.0,8000
PHY394082,496.0,1,1068.0,8000
PHY394082,1736.0,1,1068.0,27000
PHY394082,2724.0,3,3204.0,38000
PHY394082,3326.0,1,1068.0,3000
PHY394082,3723.0,2,2136.0,28000
PHY394082,3812.0,1,1068.0,16000
PHY394082,4019.0,1,1068.0,8000
PHY394082,4263.0,2,2136.0,28000
PHY394082,4443.0,1,1068.0,8000
PHY394082,4516.0,1,1068.0,4000
PHY394082,4573.0,1,1068.0,10000
PHY394082,4701.0,1,1068.0,8000
PHY394082,5123.0,1,1068.0,7000
PHY394082,7840.0,1,1068.0,7000
PHY394082,7915.0,1,1068.0,17000
PHY394082,8154.0,1,1068.0,49000
PHY394082,9904.0,1,1068.0,0
PHY394093,9702.0,1,1068.0,12000
PHY394094,5185.0,1,1068.0,13000
PHY394099,576.0,1,1068.0,19000
PHY394110,4576.0,1,1068.0,16000
PHY394120,4019.0,1,1068.0,10000
PHY394120,8154.0,1,1068.0,10000
PHY394128,3521.0,1,1068.0,26000
PHY394128,4139.0,1,1068.0,26000
PHY394129,9465.0,1,1068.0,0
PHY394132,387.0,1,1068.0,11000
PHY394132,3404.0,1,1068.0,8000
PHY394132,3596.0,1,1068.0,8000
PHY394132,3893.0,1,1068.0,9000
PHY394132,3979.0,1,1068.0,16000
PHY394132,4019.0,1,1068.0,8000
PHY394132,4542.0,1,1068.0,7000
PHY394132,5849.0,1,1068.0,7000
PHY394132,8628.0,1,1068.0,5000
PHY394134,64.0,1,1068.0,3000
PHY394134,415.0,1,1068.0,43000
PHY394134,496.0,1,1068.0,7000
PHY394134,560.0,1,1068.0,5000
PHY394134,881.0,1,1068.0,11000
PHY394134,2724.0,1,1068.0,19000
PHY394134,2729.0,1,1068.0,5000
PHY394134,2762.0,1,1068.0,37000
PHY394134,3722.0,2,2136.0,22000
PHY394134,3772.0,1,1068.0,10000
PHY394134,3794.0,1,1068.0,29000
PHY394134,3812.0,1,1068.0,5000
PHY394134,3995.0,1,1068.0,8000
PHY394134,4019.0,1,1068.0,10000
PHY394134,4311.0,1,1068.0,57000
PHY394134,4516.0,2,2136.0,19000
PHY394134,4573.0,1,1068.0,8000
PHY394134,4592.0,1,1068.0,7000
PHY394134,4701.0,1,1068.0,7000
PHY394134,4824.0,1,1068.0,6000
PHY394134,5110.0,1,1068.0,10000
PHY394134,5459.0,2,2136.0,37000
PHY394134,5749.0,1,1068.0,6000
PHY394134,7850.0,1,1068.0,0
PHY394134,7916.0,1,1068.0,10000
PHY394134,7935.0,2,2136.0,38000
PHY394134,8082.0,1,1068.0,10000
PHY394134,8151.0,1,1068.0,10000
PHY394134,8154.0,1,1068.0,7000
PHY394134,8180.0,2,2136.0,32000
PHY394134,8703.0,1,1068.0,7000
PHY394134,8893.0,1,1068.0,3000
PHY394134,8939.0,1,1068.0,3000
PHY394134,8952.0,1,1068.0,10000
PHY394134,9339.0,1,1068.0,14000
PHY394134,9390.0,2,2136.0,23000
PHY394134,9672.0,1,1068.0,32000
PHY394134,9925.0,1,1068.0,6000
PHY394140,4542.0,1,1068.0,26000
PHY394178,496.0,2,2136.0,28000
PHY394178,3220.0,2,2136.0,28000
PHY394178,3324.0,1,1068.0,19000
PHY394178,3404.0,2,2136.0,12000
PHY394178,3420.0,2,2136.0,22000
PHY394178,3898.0,2,2136.0,8000
PHY394178,4292.0,2,2136.0,14000
PHY394178,8151.0,2,2136.0,26000
PHY394178,8841.0,1,1068.0,14000
PHY394178,9390.0,1,1068.0,5000
PHY394178,9904.0,2,2136.0,14000
PHY394185,4836.0,1,1068.0,9000
PHY394185,8872.0,2,2136.0,6000
PHY394185,9339.0,1,1068.0,4000
PHY394185,9394.0,1,1068.0,3000
PHY394204,5123.0,1,1068.0,9000
PHY394213,4019.0,1,1068.0,7000
PHY394213,8872.0,1,1068.0,7000
PHY394213,9339.0,1,1068.0,14000
PHY394224,4516.0,1,1068.0,4000
PHY394224,5411.0,1,1068.0,31000
PHY394224,5849.0,1,1068.0,31000
PHY394230,64.0,2,2136.0,6000
PHY394230,3734.0,1,1068.0,20000
PHY394237,4011.0,1,1068.0,8000
PHY394237,9904.0,1,1068.0,8000
PHY394247,2762.0,1,1068.0,14000
PHY394247,3893.0,1,0.0,8000
PHY394247,5123.0,1,1068.0,14000
PHY394247,9907.0,1,1068.0,12000
PHY394250,66.0,1,1068.0,9000
PHY394250,214.0,1,1068.0,8000
PHY394250,2724.0,1,1068.0,9000
PHY394250,3321.0,1,1068.0,9000
PHY394250,3723.0,1,1068.0,7000
PHY394250,8108.0,1,1068.0,27000
PHY394250,9672.0,1,1068.0,41000
PHY394250,9904.0,1,1068.0,3000
PHY394258,185.0,2,2136.0,20000
PHY394258,2724.0,1,1068.0,38000
PHY394258,3772.0,2,2136.0,26000
PHY394258,3794.0,1,1068.0,38000
PHY394258,3891.0,2,2136.0,16000
PHY394258,3893.0,6,6408.0,30000
PHY394258,4019.0,4,4272.0,140000
PHY394258,4513.0,2,2136.0,12000
PHY394258,4601.0,1,1068.0,14000
PHY394258,8108.0,2,2136.0,114000
PHY394258,8151.0,2,2136.0,22000
PHY394258,8152.0,3,3204.0,39000
PHY394258,8154.0,2,2136.0,20000
PHY394258,8543.0,3,3204.0,9000
PHY394258,9904.0,2,2136.0,8000
PHY394258,9971.0,2,2136.0,114000
PHY394259,5362.0,1,1068.0,7000
PHY394259,8165.0,1,1068.0,20000
PHY394259,9671.0,1,1068.0,14000
PHY394263,3794.0,1,1068.0,32000
PHY394275,8965.0,1,1068.0,7000
PHY394286,3893.0,1,1068.0,1000
PHY394287,8151.0,2,2136.0,14000
PHY394289,4576.0,1,1068.0,0
PHY394289,5185.0,1,1068.0,0
PHY394289,9390.0,1,1068.0,4000
PHY394299,66.0,1,1068.0,12000
PHY394299,3995.0,2,2136.0,16000
PHY394299,5185.0,1,1068.0,13000
PHY394299,6823.0,1,1068.0,7000
PHY394303,5059.0,1,1068.0,57000
PHY394303,5185.0,1,1068.0,57000
PHY394305,3613.0,1,1068.0,39000
PHY394309,3995.0,1,1068.0,14000
PHY394309,8102.0,1,1068.0,16000
PHY394309,9971.0,1,1068.0,14000
PHY394325,864.0,1,1068.0,7000
PHY394325,8165.0,1,1068.0,9000
PHY394326,3761.0,1,1068.0,57000
PHY394328,3142.0,1,1068.0,5000
PHY394338,66.0,1,1068.0,8000
PHY394338,185.0,1,1068.0,12000
PHY394338,3613.0,1,1068.0,24000
PHY394338,4573.0,1,1068.0,12000
PHY394338,5794.0,1,1068.0,3000
PHY394349,9907.0,1,1068.0,3000
PHY394365,9904.0,1,1068.0,6000
PHY394373,66.0,1,1068.0,10000
PHY394373,4019.0,1,1068.0,10000
PHY394373,9921.0,1,1068.0,5000
PHY394374,2724.0,1,1068.0,17000
PHY394374,3950.0,1,1068.0,17000
PHY394382,4542.0,1,1068.0,6000
PHY394383,3893.0,1,1068.0,13000
PHY394406,8417.0,1,1068.0,8000
PHY394407,3249.0,1,1068.0,8000
PHY394422,2724.0,2,2136.0,11000
PHY394422,3404.0,1,1068.0,4000
PHY394422,3893.0,1,1068.0,9000
PHY394422,4254.0,1,1068.0,4000
PHY394422,4513.0,1,1068.0,4000
PHY394422,4575.0,1,1068.0,10000
PHY394422,5187.0,2,2136.0,8000
PHY394422,7810.0,1,1068.0,7000
PHY394422,8154.0,1,1068.0,10000
PHY394422,8659.0,1,1068.0,4000
PHY394422,9383.0,1,1068.0,7000
PHY394435,9390.0,1,1068.0,7000
PHY394437,3129.0,1,1068.0,57000
PHY394437,3995.0,1,1068.0,5000
PHY394460,9462.0,1,1068.0,6000
PHY394465,331.0,1,1068.0,6000
PHY394465,920.0,1,1068.0,9000
PHY394465,3613.0,1,1068.0,18000
PHY394465,3927.0,1,1068.0,57000
PHY394465,3950.0,1,1068.0,36000
PHY394465,4513.0,1,1068.0,5000
PHY394465,4516.0,2,2136.0,15000
PHY394465,8622.0,1,1068.0,46000
PHY394465,8627.0,1,0.0,5000
PHY394465,8667.0,1,1068.0,9000
PHY394465,9904.0,2,2136.0,15000
PHY394465,9921.0,1,1068.0,4000
PHY394465,9925.0,1,1068.0,4000
PHY394470,66.0,1,1068.0,16000
PHY394472,5122.0,1,1068.0,20000
